Iteration,Fitness
0,0.5840445061680102
0,0.818977948540217
0,1.0155097073450898
0,1.7418322302680385
0,1.955694628286641
0,2.2431652220656346
0,2.4490932212540297
0,2.544423947550034
0,2.608327003500192
0,4.596550806617968
0,6.260111637139159
0,6.514193243896246
0,7.061876102537162
0,7.356577478252947
0,9.239743102249937
0,9.454252505590638
0,9.731993903942348
0,11.254803934707585
0,12.765190933346553
0,14.827033659104057
0,14.950896792760085
0,15.294119409553057
0,16.055340527688152
0,18.516688580423022
0,18.97028101073119
0,19.56246932948472
0,19.72867053603345
0,19.923415789669757
0,19.991408980223717
0,22.71478073194348
0,25.439970754566595
0,26.058769203806442
0,26.28392008386177
0,28.60722747979349
0,28.840638745376438
0,33.92905867561699
0,38.17576260880415
0,38.810715085308885
0,40.85167153034496
0,45.493138837125315
1,0.027719111296611997
1,0.06020871650145287
1,0.06664505868769943
1,0.06880067904934056
1,0.10313867200095729
1,0.16446564048161663
1,0.20155707686005836
1,0.20291438190699568
1,0.21293375335778575
1,0.25584707278761754
1,0.472142957118769
1,0.5897403311543353
1,0.6029489726242608
1,0.7746065464886793
1,0.9292021074399498
1,1.0683967026752192
1,1.3961887363057006
1,1.4486515759986591
1,1.4592392682569075
1,1.464346012525644
1,1.5940215321081777
1,1.8247180532122427
1,1.8676614293844782
1,2.0096628267418586
1,3.36621780655565
1,3.979213189861298
1,5.022967637753258
1,5.424795512318583
1,5.453972356459136
1,6.260111637139159
1,6.33785260059064
1,6.7184753988991694
1,7.356577478252947
1,7.577366330546142
1,10.425353415704137
1,10.531424963474223
1,16.055340527688152
1,20.123387474414976
1,26.058769203806442
1,29.094071038326376
2,0.0009521128442467304
2,0.0020433900836628266
2,0.0032526681304887823
2,0.0038066484019688377
2,0.01312874441433139
2,0.013432328294375438
2,0.01815394597795026
2,0.024629165590165137
2,0.03338558486446931
2,0.03644150836159874
2,0.05706356018007647
2,0.06664505868769943
2,0.10313867200095729
2,0.12151530839986191
2,0.14769785754800613
2,0.15009431749799654
2,0.1742532568469462
2,0.17897500889110501
2,0.20291438190699568
2,0.24437240401396537
2,0.2489932957563299
2,0.3306727744521751
2,0.44500164885514387
2,0.472142957118769
2,0.5373487767231317
2,0.6847514714521161
2,0.7055505337312429
2,1.0683967026752192
2,1.3961887363057006
2,1.5940215321081777
2,1.6442219574577233
2,1.8676614293844782
2,2.133680880351687
2,3.215976540915787
2,3.325400175824734
2,4.23505602400774
2,5.424795512318583
2,8.153736360091505
2,10.34197186575074
2,26.058769203806442
3,0.00021691347952074657
3,0.0007235949246293901
3,0.0009521128442467304
3,0.0012783530822615967
3,0.0016493477648387544
3,0.0022228301444632346
3,0.0027698554109514342
3,0.0030635783657605733
3,0.0038066484019688377
3,0.005012949319886028
3,0.0054944105967680975
3,0.005731163233679913
3,0.00928566381560581
3,0.016290739145351524
3,0.016905928571654863
3,0.017918038043797265
3,0.020763737582846848
3,0.029091422682610717
3,0.03644150836159874
3,0.037055966754269865
3,0.049888967844628734
3,0.05065083304442469
3,0.050971011701331496
3,0.05577327051994836
3,0.0692641366286082
3,0.09079163377762983
3,0.10770373193160954
3,0.14219448571646606
3,0.14960738314419889
3,0.15223363683012286
3,0.3107944783651855
3,0.35237499370896697
3,0.41102166920097033
3,0.978692740510312
3,1.45842644310114
3,1.8676614293844782
3,2.3062375626878135
3,2.4663194473966756
3,5.424795512318583
3,26.058769203806442
4,4.015159073983926e-06
4,1.3208466622780196e-05
4,0.00021691347952074657
4,0.00022584553575650125
