"Iteration","Best","Average"
0,0.180152771930414,7.68984745348202
1,0.173793480797611,5.20384746605322
2,0.167076474490737,1.65562476654078
3,0.161749146142538,0.9760574553546
4,0.158571120305313,0.165275380605604
5,0.152077574350175,0.161980734049838
6,0.145925132258725,0.156441854958999
7,0.142419779987946,0.148480771904347
8,0.136575576866072,0.14418720521312
9,0.130450387400703,0.139353980996803
10,0.124291072164612,0.133853261343212
11,0.11791534004058,0.12583377920422
12,0.114284701383267,0.122019470541678
13,0.111242498494423,0.118447361947024
14,0.107230626389058,0.115431654035547
15,0.104216180092527,0.111533676896645
16,0.0986606819797014,0.107296979805497
17,0.0931612233317825,0.101433967420974
18,0.0867253094024046,0.0950248668559834
19,0.0827006053505144,0.0903944967058369
20,0.0737357802019209,0.0824803870387347
21,0.0696887414026293,0.076498593139277
22,0.0661585602692213,0.0727214848944194
23,0.0622137558052688,0.0675466600476306
24,0.0577326249061742,0.0656003489686685
25,0.0527528545704552,0.0593331457463601
26,0.0489348121907124,0.0553141773382518
27,0.0451040796905519,0.0510184101082924
28,0.0415297329985157,0.0472889450529809
29,0.0387403828029803,0.0442310600646573
30,0.034678519084564,0.0396584623500787
31,0.0303913119099236,0.0358242092850497
32,0.0277537913449075,0.0308355265127407
33,0.0242445285027715,0.0282093841808393
34,0.0207218339783023,0.0255040523544909
35,0.0191685390504903,0.0237553104080079
36,0.0181485027692871,0.0219756116487406
37,0.0156088235829932,0.0195969574922912
38,0.014302321929335,0.0172457370017452
39,0.012196991086678,0.0150945822226603
40,0.0102871610104917,0.0134046676968959
41,0.00934304278145186,0.0114822947704694
42,0.00791794151802384,0.00997608332663516
43,0.00697056819042465,0.0089089135507811
44,0.00605454810372347,0.00770515769518656
45,0.00460082906481169,0.006438388582148
46,0.00370853020148408,0.00508137815232158
47,0.00249139826655963,0.0040805230807589
48,0.00209127726158973,0.00327545547985275
49,0.00095631468774819,0.00227266260955395
50,0.000587485860967404,0.00129614141302469
51,0.000378868976219837,0.000905325458569046
52,0.000213115828288843,0.000701003033649925
53,1.34609634781862e-05,0.000471036417320182
54,2.25261716295947e-08,0.000135580129755918
55,2.25261716295947e-08,6.08472848446039e-05
56,2.25261716295947e-08,1.86527494600606e-05
57,9.84327497552601e-09,5.88348678052608e-06
58,2.8067885118224e-09,5.6132915325917e-06
59,2.8067885118224e-09,5.42176873660516e-06
