"Iteration","Best","Average"
0,0.154964810876261,13.4368581311542
1,0.0508685684919322,10.2184870792933
2,0.00150109474812499,7.96461488308191
3,0.00150109474812499,6.81160219420739
4,0.00150109474812499,5.61425820769873
5,0.00665418283546121,5.69781895106243
6,0.00665418283546121,4.62167190129903
7,0.0168342315346323,5.18396801528623
8,0.00641407982925051,5.96574591557728
9,0.00641407982925051,6.89092318665601
10,0.00641407982925051,7.59979960824329
11,0.00810993012311185,7.17441628379869
12,0.0201852024900935,7.3008226012215
13,0.0201852024900935,7.72709137809051
14,0.00861854253082552,7.79271329549884
15,0.00861854253082552,7.32358677770635
16,0.00387097756255975,6.04413773458002
17,0.00387097756255975,4.50056970671278
18,0.000191023189555322,4.27923659486443
19,0.000191023189555322,5.57559812639067
20,0.000191023189555322,5.78449847410046
21,0.000191023189555322,4.89687231503124
22,0.00342976982947908,6.0712031521791
23,0.00342976982947908,6.7055340197484
24,0.0180694841775874,8.32017545421608
25,0.00874642420863372,7.17295763903439
26,0.00147322105520443,5.94639104438219
27,0.00143576140815164,5.04505192812054
28,0.00120825579291897,5.15910975067271
29,0.00120825579291897,5.6162857603004
30,0.00120825579291897,5.06915349706397
31,0.00221303585556885,5.6662300115473
32,0.00012042038168327,6.25902660839267
33,3.35587275789882e-05,6.26724069504159
34,3.35587275789882e-05,6.28390919772146
35,3.35587275789882e-05,6.61775121672297
36,3.35587275789882e-05,6.23107789775937
37,0.00272379190586078,6.19360073279958
38,0.000351657572952502,6.3053380734515
39,0.000198430818554768,6.1346548867911
40,0.000198430818554768,5.78606169114352
41,0.000624482299650392,5.36374805003058
42,4.54803850936701e-05,5.8222831465078
43,4.54803850936701e-05,6.56678003037746
44,0.00153204902100709,7.593902190807
45,0.0206671531146896,8.06464355353023
46,0.000454759608742456,7.11416689826338
47,0.000454759608742456,7.65383783540745
48,0.0350762789853687,7.166824040079
49,0.0350762789853687,5.82369228654221
50,0.00451688019767471,5.25637190342195
51,0.00451688019767471,5.08812805519278
52,0.00075843344757354,3.23866662587657
53,0.000326042748514459,2.37245163346858
54,0.000203022077401474,1.83048095802124
55,0.000149348148298574,1.89440563472276
56,0.000149348148298574,2.50894986652212
57,1.75964288374878e-05,2.37124545753054
58,1.75964288374878e-05,2.56088610281619
59,1.75964288374878e-05,3.42601685846579
