Iteration,Phase,Id,X,Y
2,1,7,144.5363435,104.11197
2,1,8,470.6252406,0
2,1,9,288.1405482,458.2783147
2,2,0,243.2283936,177.5681443
2,2,1,70.2350341,343.5991198
2,2,2,325.5043685,296.4623165
2,2,3,271.9776764,323.0055456
2,2,4,64.584847,545.3361515
2,2,5,400.4023693,275.6150437
2,2,6,410.9019607,312.8797692
2,2,7,144.5363435,104.11197
2,2,8,470.6252406,0
2,2,9,288.1405482,458.2783147
3,0,0,243.2283936,177.5681443
3,0,1,70.2350341,343.5991198
3,0,2,325.5043685,296.4623165
3,0,3,271.9776764,323.0055456
3,0,4,64.584847,545.3361515
3,0,5,400.4023693,275.6150437
3,0,6,410.9019607,312.8797692
3,0,7,144.5363435,104.11197
3,0,8,167.8092109,43.65247686
3,0,9,288.1405482,458.2783147
3,1,0,243.2283936,177.5681443
3,1,1,70.2350341,343.5991198
3,1,2,325.5043685,296.4623165
3,1,3,271.9776764,323.0055456
3,1,4,64.584847,545.3361515
3,1,5,400.4023693,275.6150437
3,1,6,410.9019607,312.8797692
3,1,7,144.5363435,104.11197
3,1,8,167.8092109,43.65247686
3,1,9,288.1405482,458.2783147
3,2,0,243.2283936,177.5681443
3,2,1,11.98612566,75.90979498
3,2,2,362.1093274,387.0550279
3,2,3,271.9776764,323.0055456
3,2,4,64.584847,545.3361515
3,2,5,400.4023693,275.6150437
3,2,6,410.9019607,312.8797692
3,2,7,144.5363435,104.11197
3,2,8,167.8092109,43.65247686
3,2,9,288.1405482,458.2783147
4,0,0,243.2283936,177.5681443
4,0,1,74.70601238,0
4,0,2,335.2038648,365.7046608
4,0,3,271.9776764,323.0055456
4,0,4,64.584847,545.3361515
4,0,5,400.4023693,275.6150437
4,0,6,410.9019607,312.8797692
4,0,7,144.5363435,104.11197
4,0,8,301.6561838,0
4,0,9,246.6711906,254.6771489
4,1,0,243.2283936,177.5681443
4,1,1,74.70601238,0
4,1,2,335.2038648,365.7046608
4,1,3,271.9776764,323.0055456
4,1,4,64.584847,545.3361515
4,1,5,364.0985742,369.2371544
4,1,6,410.9019607,312.8797692
4,1,7,144.5363435,104.11197
4,1,8,301.6561838,0
4,1,9,246.6711906,254.6771489
4,2,0,599.5041625,337.6993758
4,2,1,74.70601238,0
4,2,2,335.2038648,365.7046608
4,2,3,409.7893873,129.340548
4,2,4,64.584847,545.3361515
4,2,5,364.0985742,369.2371544
4,2,6,410.9019607,312.8797692
4,2,7,422.077317,339.0333944
4,2,8,301.6561838,0
4,2,9,246.6711906,254.6771489
5,0,0,350.0239511,323.8708638
5,0,1,74.70601238,0
5,0,2,321.710409,364.2660045
5,0,3,409.7893873,129.340548
5,0,4,60.23133293,375.7085747
5,0,5,364.0985742,369.2371544
5,0,6,404.8613108,306.8281769
5,0,7,279.7470042,289.1695452
5,0,8,301.6561838,0
5,0,9,246.6711906,254.6771489
5,1,0,350.0239511,323.8708638
5,1,1,74.70601238,0
5,1,2,321.710409,364.2660045
5,1,3,409.7893873,129.340548
5,1,4,60.23133293,375.7085747
5,1,5,364.0985742,369.2371544
5,1,6,404.8613108,306.8281769
5,1,7,279.7470042,289.1695452
5,1,8,301.6561838,0
5,1,9,246.6711906,254.6771489
5,2,0,350.0239511,323.8708638
5,2,1,74.70601238,0
5,2,2,321.710409,364.2660045
5,2,3,409.7893873,129.340548
5,2,4,60.23133293,375.7085747
5,2,5,364.0985742,369.2371544
5,2,6,404.8613108,306.8281769
5,2,7,279.7470042,289.1695452
5,2,8,301.6561838,0
5,2,9,246.6711906,254.6771489
6,0,0,310.0968105,355.7313268
6,0,1,76.32308683,189.3452829
6,0,2,279.9033294,362.0753667
6,0,3,409.7893873,129.340548
6,0,4,72.78247977,366.3390919
6,0,5,364.0985742,369.2371544
6,0,6,404.8613108,306.8281769
6,0,7,279.7470042,289.1695452
6,0,8,233.2433024,59.62150095
6,0,9,246.6711906,254.6771489
6,1,0,310.0968105,355.7313268
6,1,1,76.32308683,189.3452829
6,1,2,279.9033294,362.0753667
6,1,3,409.7893873,129.340548
6,1,4,72.78247977,366.3390919
6,1,5,364.0985742,369.2371544
6,1,6,404.8613108,306.8281769
6,1,7,279.7470042,289.1695452
6,1,8,233.2433024,59.62150095
6,1,9,246.6711906,254.6771489
6,2,0,310.0968105,355.7313268
6,2,1,76.32308683,189.3452829
6,2,2,279.9033294,362.0753667
6,2,3,409.7893873,129.340548
6,2,4,72.78247977,366.3390919
6,2,5,364.0985742,369.2371544
6,2,6,404.8613108,306.8281769
6,2,7,279.7470042,289.1695452
6,2,8,233.2433024,59.62150095
6,2,9,246.6711906,254.6771489
7,0,0,310.0968105,355.7313268
7,0,1,138.0299946,246.5322925
7,0,2,279.9033294,362.0753667
7,0,3,409.7893873,129.340548
7,0,4,72.78247977,366.3390919
7,0,5,364.0985742,369.2371544
7,0,6,404.8613108,306.8281769
7,0,7,279.7470042,289.1695452
7,0,8,243.0357735,191.8141835
7,0,9,246.6711906,254.6771489
7,1,0,310.0968105,355.7313268
7,1,1,138.0299946,246.5322925
7,1,2,279.9033294,362.0753667
7,1,3,409.7893873,129.340548
7,1,4,72.78247977,366.3390919
7,1,5,364.0985742,369.2371544
7,1,6,404.8613108,306.8281769
7,1,7,279.7470042,289.1695452
7,1,8,243.0357735,191.8141835
7,1,9,246.6711906,254.6771489
7,2,0,310.0968105,355.7313268
7,2,1,138.0299946,246.5322925
7,2,2,279.9033294,362.0753667
7,2,3,409.7893873,129.340548
7,2,4,72.78247977,366.3390919
7,2,5,364.0985742,369.2371544
7,2,6,404.8613108,306.8281769
7,2,7,279.7470042,289.1695452
7,2,8,243.0357735,191.8141835
7,2,9,246.6711906,254.6771489
8,0,0,292.1224255,353.048341
8,0,1,138.0299946,246.5322925
8,0,2,279.9033294,362.0753667
8,0,3,409.7893873,129.340548
8,0,4,110.3261289,334.8474544
8,0,5,364.0985742,369.2371544
8,0,6,404.8613108,306.8281769
8,0,7,279.7470042,289.1695452
8,0,8,243.0357735,191.8141835
8,0,9,356.5810615,239.7671511
8,1,0,292.1224255,353.048341
8,1,1,138.0299946,246.5322925
8,1,2,279.9033294,362.0753667
8,1,3,409.7893873,129.340548
8,1,4,110.3261289,334.8474544
8,1,5,364.0985742,369.2371544
8,1,6,404.8613108,306.8281769
8,1,7,279.7470042,289.1695452
8,1,8,243.0357735,191.8141835
8,1,9,356.5810615,239.7671511
8,2,0,292.1224255,353.048341
8,2,1,138.0299946,246.5322925
8,2,2,279.9033294,362.0753667
8,2,3,409.7893873,129.340548
8,2,4,110.3261289,334.8474544
8,2,5,364.0985742,369.2371544
8,2,6,404.8613108,306.8281769
8,2,7,279.7470042,289.1695452
8,2,8,243.0357735,191.8141835
8,2,9,356.5810615,239.7671511
9,0,0,292.1224255,353.048341
9,0,1,383.9634644,168.8045018
9,0,2,279.9033294,362.0753667
9,0,3,488.1645055,288.6512798
9,0,4,190.3985518,224.5358924
9,0,5,364.0985742,369.2371544
9,0,6,404.8613108,306.8281769
9,0,7,284.3414871,284.7626607
9,0,8,262.3370788,233.5952483
9,0,9,356.5810615,239.7671511
9,1,0,292.1224255,353.048341
9,1,1,383.9634644,168.8045018
9,1,2,279.9033294,362.0753667
9,1,3,488.1645055,288.6512798
9,1,4,190.3985518,224.5358924
9,1,5,364.0985742,369.2371544
9,1,6,404.8613108,306.8281769
9,1,7,284.3414871,284.7626607
9,1,8,262.3370788,233.5952483
9,1,9,356.5810615,239.7671511
9,2,0,292.1224255,353.048341
9,2,1,383.9634644,168.8045018
9,2,2,279.9033294,362.0753667
9,2,3,488.1645055,288.6512798
9,2,4,190.3985518,224.5358924
9,2,5,3.541182722,526.0585775
9,2,6,404.8613108,306.8281769
9,2,7,284.3414871,284.7626607
9,2,8,262.3370788,233.5952483
9,2,9,356.5810615,239.7671511
