Iteration,Phase,Id,X,Y,Weight
1,2,5,228.28576183789926,486.98606149105416,25.0
1,2,6,590.4840227642933,356.16207711970117,25.548869153730365
1,2,7,297.9291573772693,26.22631018462812,25.285507642570458
1,2,8,200.4135514105701,327.56142518600785,25.0
1,2,9,561.8394288505447,390.0179165522033,25.0
1,2,10,241.43341260243852,323.89383685396,25.0
1,2,11,247.71602296276262,251.11371497364797,26.986606688847093
1,2,12,171.03523531039846,260.031788026585,25.583761180690118
1,2,13,262.7836035803656,294.4368330902842,25.0
1,2,14,133.6652644941007,357.55823713468396,26.0
2,0,0,32.3413636419541,246.44666749552056,25.0
2,0,1,36.105454046042496,537.6309762346332,25.023066299232262
2,0,2,526.5782705934878,471.1494355994024,25.0
2,0,3,433.20259404264993,419.9766233314367,25.0
2,0,4,348.91604445726097,472.37746310017167,25.424035002624745
2,0,5,243.25520307386066,461.4060003361608,25.0
2,0,6,590.4840227642933,356.16207711970117,25.548869153730365
2,0,7,297.9291573772693,26.22631018462812,25.285507642570458
2,0,8,186.39356013203667,305.8544612080295,25.0
2,0,9,573.8086968424318,361.3053028875702,25.0
2,0,10,237.00328681473138,304.7382957622148,25.0
2,0,11,247.71602296276262,251.11371497364797,26.986606688847093
2,0,12,195.9608439889917,287.564525973537,25.583761180690118
2,0,13,262.7836035803656,294.4368330902842,25.0
2,0,14,133.6652644941007,357.55823713468396,26.0
2,1,0,33.94382345778786,244.96179393527228,25.401699707947063
2,1,1,36.37602207173228,539.3970525353336,25.329114851481748
2,1,2,526.5782705934878,471.1494355994024,25.0
2,1,3,433.3316569859036,419.4723943521815,25.23504095857291
2,1,4,348.91604445726097,472.37746310017167,25.424035002624745
2,1,5,244.466023715549,459.3369273778737,25.359109715702502
2,1,6,590.4840227642933,356.16207711970117,25.548869153730365
2,1,7,297.9291573772693,26.22631018462812,25.285507642570458
2,1,8,183.29678190847434,301.0597611250429,25.980652838417384
2,1,9,574.7844394048556,358.9646318248117,25.36192667034921
2,1,10,236.00544171516054,300.42368626262356,26.0
2,1,11,247.71602296276262,251.11371497364797,26.986606688847093
2,1,12,200.42538792929156,292.4960451972379,26.378975621259418
2,1,13,262.7836035803656,294.4368330902842,25.0
2,1,14,133.6652644941007,357.55823713468396,26.0
2,2,0,117.26064419483066,272.697601345734,25.401699707947063
2,2,1,59.831026412425246,476.5435789150937,25.329114851481748
2,2,2,481.135605506952,429.6236828955284,25.0
2,2,3,405.19640514174546,418.7265142096528,25.23504095857291
2,2,4,332.21662939782084,443.84787228793095,25.424035002624745
2,2,5,261.9580097121259,418.4472197270124,25.359109715702502
2,2,6,538.6662965201713,353.377309300037,25.548869153730365
2,2,7,296.91395835587224,50.83595406564851,25.285507642570458
2,2,8,198.85821332363648,312.15954646074863,25.980652838417384
2,2,9,554.7069096411266,357.9902749323351,25.36192667034921
2,2,10,250.69994893304485,312.11390604687256,26.0
2,2,11,252.95990324109067,272.7218856762093,26.986606688847093
2,2,12,210.43282527171738,303.08024431942056,26.378975621259418
2,2,13,272.9621951257811,302.08398953173224,25.0
2,2,14,177.45660533239007,356.79016229411087,26.0
3,0,0,117.26064419483066,272.697601345734,25.401699707947063
3,0,1,59.831026412425246,476.5435789150937,25.329114851481748
3,0,2,481.135605506952,429.6236828955284,25.0
3,0,3,405.19640514174546,418.7265142096528,25.23504095857291
3,0,4,350.6130871262602,420.8694189260992,25.424035002624745
3,0,5,252.46615318172533,392.99405254237325,25.359109715702502
3,0,6,538.6662965201713,353.377309300037,25.548869153730365
3,0,7,296.91395835587224,50.83595406564851,25.285507642570458
3,0,8,181.28417462809,299.67294319769917,25.980652838417384
3,0,9,554.7069096411266,357.9902749323351,25.36192667034921
3,0,10,247.822399242187,298.81593206269673,26.0
3,0,11,276.1696305757294,296.0801934536797,26.986606688847093
3,0,12,210.43282527171738,303.08024431942056,26.378975621259418
3,0,13,272.9621951257811,302.08398953173224,25.0
3,0,14,177.45660533239007,356.79016229411087,26.0
3,1,0,117.26064419483066,272.697601345734,25.401699707947063
3,1,1,59.831026412425246,476.5435789150937,25.329114851481748
3,1,2,481.135605506952,429.6236828955284,25.0
3,1,3,405.19640514174546,418.7265142096528,25.23504095857291
3,1,4,357.4918833741683,412.27732467070643,26.424035002624745
3,1,5,252.07769120961552,391.9523609102549,25.46856055761103
3,1,6,538.6662965201713,353.377309300037,25.548869153730365
3,1,7,296.91395835587224,50.83595406564851,25.285507642570458
3,1,8,178.04324627116995,297.370217723043,26.473848915562495
3,1,9,554.7069096411266,357.9902749323351,25.36192667034921
3,1,10,247.44650133483833,297.0788011250418,26.349356507382375
3,1,11,282.4387553790361,302.3894509705686,27.70897492068397
3,1,12,210.43282527171738,303.08024431942056,26.378975621259418
3,1,13,272.9621951257811,302.08398953173224,25.0
3,1,14,177.45660533239007,356.79016229411087,26.0
3,2,0,181.3708832011087,275.26313838292907,25.401699707947063
3,2,1,83.27474438198752,457.79727621149664,25.329114851481748
3,2,2,478.4242356772883,413.3787272608426,25.0
3,2,3,395.95417790441593,416.61043505460356,25.23504095857291
3,2,4,328.6579988216568,387.073597933759,26.424035002624745
3,2,5,262.9903684141954,391.84818947165024,25.46856055761103
3,2,6,537.0547911855546,345.63933064847765,25.548869153730365
3,2,7,296.0964700360797,71.07640021293824,25.285507642570458
3,2,8,195.45718166464542,307.11954348495857,26.473848915562495
3,2,9,448.8293787244973,351.87636870836207,25.36192667034921
3,2,10,252.0781514983269,311.450529240401,26.349356507382375
3,2,11,285.82137403684527,312.1989006624282,27.70897492068397
3,2,12,237.15278612003345,303.89951118727754,26.378975621259418
3,2,13,274.1312792118323,310.74801435920216,25.0
3,2,14,209.3792196863006,353.7233307849291,26.0
4,0,0,205.25249816478424,276.3004251886417,25.401699707947063
4,0,1,95.55753897041924,435.8627275435171,25.329114851481748
4,0,2,478.4242356772883,413.3787272608426,25.0
4,0,3,395.95417790441593,416.61043505460356,25.23504095857291
4,0,4,320.8681297263614,363.9062644847893,26.424035002624745
4,0,5,284.44507592583705,387.90576990585123,25.46856055761103
4,0,6,537.0547911855546,345.63933064847765,25.548869153730365
4,0,7,296.0964700360797,71.07640021293824,25.285507642570458
4,0,8,195.45718166464542,307.11954348495857,26.473848915562495
4,0,9,434.93731063887105,377.00182821423454,25.36192667034921
4,0,10,244.32119940615604,293.1425127879053,26.349356507382375
4,0,11,285.82137403684527,312.1989006624282,27.70897492068397
4,0,12,237.15278612003345,303.89951118727754,26.378975621259418
4,0,13,287.239998360813,290.53583698581826,25.0
4,0,14,235.80184754394884,369.02362230036783,26.0
4,1,0,206.01845492752972,276.33369416333005,25.52610920547801
4,1,1,96.86249085050213,433.53235147828457,25.741222126778208
4,1,2,478.4242356772883,413.3787272608426,25.0
4,1,3,395.95417790441593,416.61043505460356,25.23504095857291
4,1,4,318.85988245058695,357.93366934657945,27.424035002624745
4,1,5,286.14605596647004,387.5932055425484,25.776092047672467
4,1,6,537.0547911855546,345.63933064847765,25.548869153730365
4,1,7,296.0964700360797,71.07640021293824,25.285507642570458
4,1,8,195.45718166464542,307.11954348495857,26.473848915562495
4,1,9,434.67146620647617,377.48263952899555,25.436155675376803
4,1,10,243.6335255897584,291.51945989355187,26.693234475988742
4,1,11,285.82137403684527,312.1989006624282,27.70897492068397
4,1,12,237.15278612003345,303.89951118727754,26.378975621259418
4,1,13,289.60201239788944,286.8938757741064,25.698932424419628
4,1,14,242.05408521390416,372.6440441406745,26.917851546029105
4,2,0,207.52239264902886,295.3698573782068,25.52610920547801
4,2,1,124.86485664901349,422.1666755361515,25.741222126778208
4,2,2,423.78751182400924,406.93169856026356,25.0
4,2,3,366.4866551412024,379.3204341880986,25.23504095857291
4,2,4,316.2088827055921,352.22590937904806,27.424035002624745
4,2,5,286.49352843271225,371.0132139687218,25.776092047672467
4,2,6,533.0788276978418,342.9128821867857,25.548869153730365
4,2,7,298.6760271644569,113.85115700333293,25.285507642570458
4,2,8,213.53449149196143,315.7009024191562,26.473848915562495
4,2,9,395.1117046477097,360.71355343957043,25.436155675376803
4,2,10,251.04695115775772,295.9793013849703,26.693234475988742
4,2,11,290.19099722018547,316.46426796978744,27.70897492068397
4,2,12,266.5186785438074,304.4837286518697,26.378975621259418
4,2,13,294.3328821152504,295.3653775346675,25.698932424419628
4,2,14,258.81207345126006,354.23320427657984,26.917851546029105
5,0,0,207.52239264902886,295.3698573782068,25.52610920547801
5,0,1,124.86485664901349,422.1666755361515,25.741222126778208
5,0,2,423.78751182400924,406.93169856026356,25.0
5,0,3,366.4866551412024,379.3204341880986,25.23504095857291
5,0,4,294.0320635011567,339.95730827386797,27.424035002624745
5,0,5,286.49352843271225,371.0132139687218,25.776092047672467
5,0,6,533.0788276978418,342.9128821867857,25.548869153730365
5,0,7,298.6760271644569,113.85115700333293,25.285507642570458
5,0,8,240.88020280917402,340.57372938952255,26.473848915562495
5,0,9,378.4066337304859,337.2426860878205,25.436155675376803
5,0,10,251.04695115775772,295.9793013849703,26.693234475988742
5,0,11,290.19099722018547,316.46426796978744,27.70897492068397
5,0,12,266.5186785438074,304.4837286518697,26.378975621259418
5,0,13,294.3328821152504,295.3653775346675,25.698932424419628
5,0,14,258.81207345126006,354.23320427657984,26.917851546029105
5,1,0,207.52239264902886,295.3698573782068,25.52610920547801
5,1,1,124.86485664901349,422.1666755361515,25.741222126778208
5,1,2,423.78751182400924,406.93169856026356,25.0
5,1,3,366.4866551412024,379.3204341880986,25.23504095857291
5,1,4,289.68960113916773,337.55498276260414,27.755185885643343
5,1,5,286.49352843271225,371.0132139687218,25.776092047672467
5,1,6,533.0788276978418,342.9128821867857,25.548869153730365
5,1,7,298.6760271644569,113.85115700333293,25.285507642570458
5,1,8,257.0498339995379,355.28113392938576,27.473848915562495
5,1,9,374.8503742645813,332.2460898682503,25.79618197477341
5,1,10,251.04695115775772,295.9793013849703,26.693234475988742
5,1,11,290.19099722018547,316.46426796978744,27.70897492068397
5,1,12,266.5186785438074,304.4837286518697,26.378975621259418
5,1,13,294.3328821152504,295.3653775346675,25.698932424419628
5,1,14,258.81207345126006,354.23320427657984,26.917851546029105
5,2,0,227.5596911967558,305.516840317188,25.52610920547801
5,2,1,176.02164203843967,413.93070348847465,25.741222126778208
5,2,2,397.1452380000876,396.64339078400576,25.0
5,2,3,337.9939913906646,371.93729422004975,25.23504095857291
5,2,4,291.11394739804365,334.6050951312902,27.755185885643343
5,2,5,292.5527453379809,353.85164646571684,25.776092047672467
5,2,6,434.54184778828676,338.4946120148577,25.548869153730365
5,2,7,299.1052997871929,165.3681519631819,25.285507642570458
5,2,8,263.95913644841886,342.98759012411176,27.473848915562495
5,2,9,349.2009421606235,331.9666232920039,25.79618197477341
5,2,10,263.7982572973774,302.12811593583285,26.693234475988742
5,2,11,291.5652302965299,320.5184552053191,27.70897492068397
5,2,12,270.0865782210042,305.18384280029693,26.378975621259418
5,2,13,295.4448758538232,309.7437295746003,25.698932424419628
5,2,14,274.49803167186155,353.3005940149767,26.917851546029105
6,0,0,243.2259717787968,307.84398358811023,25.52610920547801
6,0,1,176.02164203843967,413.93070348847465,25.741222126778208
6,0,2,389.04610111130467,392.11104612980506,25.0
6,0,3,329.37927704663895,350.3002613810125,25.23504095857291
6,0,4,282.48861854395653,309.38200974781506,27.755185885643343
6,0,5,292.5527453379809,353.85164646571684,25.776092047672467
6,0,6,417.01442374064425,322.34756555653144,25.548869153730365
6,0,7,299.1052997871929,165.3681519631819,25.285507642570458
6,0,8,279.5213795602649,357.4724213324393,27.473848915562495
6,0,9,353.3782292852537,348.6214919828103,25.79618197477341
6,0,10,285.8234664564896,278.2067397429894,26.693234475988742
6,0,11,303.31043012738655,295.7955100524339,27.70897492068397
6,0,12,270.0865782210042,305.18384280029693,26.378975621259418
6,0,13,295.4448758538232,309.7437295746003,25.698932424419628
6,0,14,274.49803167186155,353.3005940149767,26.917851546029105
6,1,0,245.58087630149126,308.19379222232646,26.034424671014154
6,1,1,176.02164203843967,413.93070348847465,25.741222126778208
6,1,2,388.82304671570057,391.9862230268751,25.093131793550004
6,1,3,328.3818790641649,347.79515998837644,25.626560572909696
6,1,4,281.35660256845273,306.07165067761434,28.199001741294616
6,1,5,292.5527453379809,353.85164646571684,25.776092047672467
6,1,6,414.4403688194124,319.97623111021244,26.045490788476812
6,1,7,299.1052997871929,165.3681519631819,25.285507642570458
6,1,8,280.40845416427106,358.29808160621064,27.666607563124373
6,1,9,353.63344391586656,349.6390342378702,26.002785230054826
6,1,10,286.1417170082824,277.8610907587723,26.74209690404924
6,1,11,306.7836676975491,288.48455211330395,28.70897492068397
6,1,12,270.0865782210042,305.18384280029693,26.378975621259418
6,1,13,295.4448758538232,309.7437295746003,25.698932424419628
6,1,14,274.49803167186155,353.3005940149767,26.917851546029105
6,2,0,259.2361668412576,309.2018082860429,26.034424671014154
6,2,1,216.9446585237816,406.76311412452026,25.741222126778208
6,2,2,354.58684446708514,388.9940381083161,25.093131793550004
6,2,3,323.1460846045394,338.1843924080402,25.626560572909696
6,2,4,283.0654069677614,311.45462812647725,28.199001741294616
6,2,5,295.25331290152513,345.4988512242795,25.776092047672467
6,2,6,391.4254883263697,320.5281222073996,26.045490788476812
6,2,7,299.1152584411424,182.1184441415602,25.285507642570458
6,2,8,286.590978344518,347.3241269380686,27.666607563124373
6,2,9,335.75266276976674,341.0178114549662,26.002785230054826
6,2,10,289.52595996075416,289.0572644558386,26.74209690404924
6,2,11,304.3634943041001,288.6919069021444,28.70897492068397
6,2,12,274.9296220804461,308.84622890478056,26.378975621259418
6,2,13,295.7726002899558,314.247170618834,25.698932424419628
6,2,14,277.07965853327886,344.73550957753446,26.917851546029105
7,0,0,284.34028344203654,297.8794823977171,26.034424671014154
7,0,1,237.5894226807374,427.93967149912737,25.741222126778208
7,0,2,355.3397344055537,411.55557975967025,25.093131793550004
7,0,3,311.70840640171355,336.6799274966324,25.626560572909696
7,0,4,283.0654069677614,311.45462812647725,28.199001741294616
7,0,5,295.25331290152513,345.4988512242795,25.776092047672467
7,0,6,391.4254883263697,320.5281222073996,26.045490788476812
7,0,7,299.1152584411424,182.1184441415602,25.285507642570458
7,0,8,305.082567966303,342.9371202197723,27.666607563124373
7,0,9,342.71870054889393,319.6527720056223,26.002785230054826
7,0,10,304.8172923976311,300.9910849407687,26.74209690404924
7,0,11,304.3634943041001,288.6919069021444,28.70897492068397
7,0,12,274.9296220804461,308.84622890478056,26.378975621259418
7,0,13,295.7726002899558,314.247170618834,25.698932424419628
7,0,14,301.6469620737206,323.18021558550157,26.917851546029105
7,1,0,289.53885974893984,295.53484800814203,27.034424671014154
7,1,1,240.90984532262308,431.3456256698436,26.517905415746135
7,1,2,355.3855470539848,412.92842846294536,25.386974168885132
7,1,3,310.8792773673365,336.5708672907821,25.976622412116832
7,1,4,283.0654069677614,311.45462812647725,28.199001741294616
7,1,5,295.25331290152513,345.4988512242795,25.776092047672467
7,1,6,391.4254883263697,320.5281222073996,26.045490788476812
7,1,7,299.1152584411424,182.1184441415602,25.285507642570458
7,1,8,306.0327072973484,342.7117059793598,27.914734303157307
7,1,9,343.13191756773574,318.38542345130514,26.289237913496407
7,1,10,307.6554284849448,303.2060525845381,27.638386604982838
7,1,11,304.3634943041001,288.6919069021444,28.70897492068397
7,1,12,274.9296220804461,308.84622890478056,26.378975621259418
7,1,13,295.7726002899558,314.247170618834,25.698932424419628
7,1,14,306.6203161761929,318.81660646459005,27.89543177719136
7,2,0,292.2951381810722,301.8937053176564,27.034424671014154
7,2,1,260.71580022050887,403.25233876465995,26.517905415746135
7,2,2,334.6974201390831,375.8658761390438,25.386974168885132
7,2,3,310.6596973795221,334.26274844748576,25.976622412116832
7,2,4,291.96016243006017,311.82938056710054,28.199001741294616
7,2,5,299.32867021514704,336.0725137851279,25.776092047672467
7,2,6,373.916038729947,320.81595700733715,26.045490788476812
7,2,7,301.0989848711098,239.44673512032224,25.285507642570458
7,2,8,306.24180138442534,340.05352857653907,27.914734303157307
7,2,9,331.22357180815465,318.74318736273545,26.289237913496407
7,2,10,307.584957035264,311.4537608591833,27.638386604982838
7,2,11,305.15163455662884,289.2930259493051,28.70897492068397
7,2,12,288.33938328970623,312.8368593373252,26.378975621259418
7,2,13,296.3471628527644,317.2851276416027,25.698932424419628
7,2,14,306.6190628691381,319.4480938751914,27.89543177719136
8,0,0,292.2951381810722,301.8937053176564,27.034424671014154
8,0,1,260.71580022050887,403.25233876465995,26.517905415746135
8,0,2,319.74240173227497,362.010792642665,25.386974168885132
8,0,3,307.8310710127617,356.6442824547297,25.976622412116832
8,0,4,291.96016243006017,311.82938056710054,28.199001741294616
8,0,5,299.32867021514704,336.0725137851279,25.776092047672467
8,0,6,373.916038729947,320.81595700733715,26.045490788476812
8,0,7,301.0989848711098,239.44673512032224,25.285507642570458
8,0,8,306.24180138442534,340.05352857653907,27.914734303157307
8,0,9,308.5805434203152,301.33991450275107,26.289237913496407
8,0,10,307.584957035264,311.4537608591833,27.638386604982838
8,0,11,305.15163455662884,289.2930259493051,28.70897492068397
8,0,12,288.33938328970623,312.8368593373252,26.378975621259418
8,0,13,296.3471628527644,317.2851276416027,25.698932424419628
8,0,14,306.6190628691381,319.4480938751914,27.89543177719136
8,1,0,292.2951381810722,301.8937053176564,27.034424671014154
8,1,1,260.71580022050887,403.25233876465995,26.517905415746135
8,1,2,315.5066078403904,358.08653949572175,25.85592197683953
8,1,3,307.5120492850382,359.1685450197678,26.163355517539
8,1,4,291.96016243006017,311.82938056710054,28.199001741294616
8,1,5,299.32867021514704,336.0725137851279,25.776092047672467
8,1,6,373.916038729947,320.81595700733715,26.045490788476812
8,1,7,301.0989848711098,239.44673512032224,25.285507642570458
8,1,8,306.24180138442534,340.05352857653907,27.914734303157307
8,1,9,294.9045819443436,290.8286663997018,27.289237913496407
8,1,10,307.584957035264,311.4537608591833,27.638386604982838
8,1,11,305.15163455662884,289.2930259493051,28.70897492068397
8,1,12,288.33938328970623,312.8368593373252,26.378975621259418
8,1,13,296.3471628527644,317.2851276416027,25.698932424419628
8,1,14,306.6190628691381,319.4480938751914,27.89543177719136
8,2,0,295.6103004360551,306.7950181912458,27.034424671014154
8,2,1,264.9655023977876,389.9646667394519,26.517905415746135
8,2,2,313.97041538683635,345.3336769624993,25.85592197683953
8,2,3,306.2456614566547,356.75127098382353,26.163355517539
8,2,4,294.87255918931726,313.7353296267286,28.199001741294616
8,2,5,300.84068691680204,335.9281794547669,25.776092047672467
8,2,6,353.2975116263883,320.77480787246316,26.045490788476812
8,2,7,301.78572636520596,240.08681239305847,25.285507642570458
8,2,8,305.34954026147386,336.74045059194606,27.914734303157307
8,2,9,296.1358846679011,291.3313676376827,27.289237913496407
8,2,10,305.7557708289096,313.496578943091,27.638386604982838
8,2,11,304.5508439235911,300.3923560371073,28.70897492068397
8,2,12,291.14429999112497,313.5921399162342,26.378975621259418
8,2,13,298.61702221228836,318.3555703658358,25.698932424419628
8,2,14,305.3976174148035,319.85034813857027,27.89543177719136
9,0,0,295.6103004360551,306.7950181912458,27.034424671014154
9,0,1,284.49310487681663,374.9628674452182,26.517905415746135
9,0,2,313.97041538683635,345.3336769624993,25.85592197683953
9,0,3,306.2456614566547,356.75127098382353,26.163355517539
9,0,4,294.87255918931726,313.7353296267286,28.199001741294616
9,0,5,300.84068691680204,335.9281794547669,25.776092047672467
9,0,6,338.8432660107251,305.32972370242913,26.045490788476812
9,0,7,301.78572636520596,240.08681239305847,25.285507642570458
9,0,8,305.34954026147386,336.74045059194606,27.914734303157307
9,0,9,296.1358846679011,291.3313676376827,27.289237913496407
9,0,10,305.7557708289096,313.496578943091,27.638386604982838
9,0,11,304.5508439235911,300.3923560371073,28.70897492068397
9,0,12,291.14429999112497,313.5921399162342,26.378975621259418
9,0,13,298.61702221228836,318.3555703658358,25.698932424419628
9,0,14,298.985955097254,307.5141935112142,27.89543177719136
9,1,0,295.6103004360551,306.7950181912458,27.034424671014154
9,1,1,291.30246009419693,369.73167839351635,27.29579218762309
9,1,2,313.97041538683635,345.3336769624993,25.85592197683953
9,1,3,306.2456614566547,356.75127098382353,26.163355517539
9,1,4,294.87255918931726,313.7353296267286,28.199001741294616
9,1,5,300.84068691680204,335.9281794547669,25.776092047672467
9,1,6,335.9086948781319,302.1939877151605,26.498397266471233
9,1,7,301.78572636520596,240.08681239305847,25.285507642570458
9,1,8,305.34954026147386,336.74045059194606,27.914734303157307
9,1,9,296.1358846679011,291.3313676376827,27.289237913496407
9,1,10,305.7557708289096,313.496578943091,27.638386604982838
9,1,11,304.5508439235911,300.3923560371073,28.70897492068397
9,1,12,291.14429999112497,313.5921399162342,26.378975621259418
9,1,13,298.61702221228836,318.3555703658358,25.698932424419628
9,1,14,296.1117925911951,301.9842527029088,28.89543177719136
9,2,0,296.5944752540059,307.5355835298769,27.034424671014154
9,2,1,295.3477748778158,362.64470097260676,27.29579218762309
9,2,2,313.27931498599094,340.15102506104984,25.85592197683953
9,2,3,305.6981883334832,342.59535624330425,26.163355517539
9,2,4,294.892627459562,314.7426987972958,28.199001741294616
9,2,5,301.25665979981665,333.41708742115765,25.776092047672467
9,2,6,329.33328796191523,306.73453310016424,26.498397266471233
9,2,7,301.8177866485453,270.66506082331375,25.285507642570458
9,2,8,304.30824568013094,333.0399178152165,27.914734303157307
9,2,9,297.3587543745121,295.3157891197156,27.289237913496407
9,2,10,305.54764793903286,313.6115963849674,27.638386604982838
9,2,11,303.7907244417874,303.791534175571,28.70897492068397
9,2,12,293.40787794179874,313.9053712759088,26.378975621259418
9,2,13,299.47661411069515,317.5632692980813,25.698932424419628
9,2,14,297.1319998462683,306.6601412534513,28.89543177719136
10,0,0,296.5944752540059,307.5355835298769,27.034424671014154
10,0,1,295.3477748778158,362.64470097260676,27.29579218762309
10,0,2,307.0549090841531,331.66061286002446,25.85592197683953
10,0,3,291.457802089279,359.78775322092906,26.163355517539
10,0,4,294.892627459562,314.7426987972958,28.199001741294616
10,0,5,301.25665979981665,333.41708742115765,25.776092047672467
10,0,6,346.57367107865224,294.60435561459997,26.498397266471233
10,0,7,283.8552707616628,283.18705779760705,25.285507642570458
10,0,8,304.30824568013094,333.0399178152165,27.914734303157307
10,0,9,297.3587543745121,295.3157891197156,27.289237913496407
10,0,10,292.0932665626866,299.58411489281696,27.638386604982838
10,0,11,303.7907244417874,303.791534175571,28.70897492068397
10,0,12,294.31320658119625,311.16506971000024,26.378975621259418
10,0,13,299.47661411069515,317.5632692980813,25.698932424419628
10,0,14,297.1319998462683,306.6601412534513,28.89543177719136
10,1,0,296.5944752540059,307.5355835298769,27.034424671014154
10,1,1,295.3477748778158,362.64470097260676,27.29579218762309
10,1,2,305.7902525890022,329.935555865691,26.312861500536112
10,1,3,290.228419410958,361.2719850866,26.357510872155146
10,1,4,294.892627459562,314.7426987972958,28.199001741294616
10,1,5,301.25665979981665,333.41708742115765,25.776092047672467
10,1,6,346.91740248886794,294.3625093061364,26.54323631195723
10,1,7,282.7704811683735,283.9432843802559,25.42132722677915
10,1,8,304.30824568013094,333.0399178152165,27.914734303157307
10,1,9,297.3587543745121,295.3157891197156,27.289237913496407
10,1,10,286.1108082316656,293.3468289731913,28.638386604982838
10,1,11,303.7907244417874,303.791534175571,28.70897492068397
10,1,12,294.48115881086125,310.6567020985933,26.796194129752447
10,1,13,299.47661411069515,317.5632692980813,25.698932424419628
10,1,14,297.1319998462683,306.6601412534513,28.89543177719136
10,2,0,297.0961572339334,309.8382275571864,27.034424671014154
10,2,1,296.75526520242187,362.0956498408353,27.29579218762309
10,2,2,305.31936664911547,328.55314621462173,26.312861500536112
10,2,3,293.79783420429294,344.51019198086067,26.357510872155146
10,2,4,296.4195570944003,314.85462708830795,28.199001741294616
