Iteration,Id,X,Y
50,30,,
0,0,289.1752338713098,429.2602425567052
0,1,589.5590213510366,420.47371855255244
0,2,275.14066906488245,404.88407531510177
0,3,278.9802356891886,411.7619257616317
0,4,316.37219081389344,351.52951746295486
0,5,27.369987652751888,361.8673268785295
0,6,74.85968382850882,129.61564992174684
0,7,381.1160153343341,117.64838120071087
0,8,316.3992380446246,351.4894725848192
0,9,411.5182387159132,56.677456069645785
0,10,173.91209579477135,87.50058173820702
0,11,316.3699153602964,351.5339065255383
0,12,384.4253130510991,564.2240936592209
0,13,12.315354192246389,295.19564995099597
0,14,197.91345845506072,543.4622737988133
0,15,220.3266486551259,186.86716921695677
0,16,266.78256550958724,331.19389110147915
0,17,316.1899565168691,351.5586216186725
0,18,316.2071313195451,351.54577972651384
0,19,380.51990751987,275.18272469673525
0,20,89.97582633608988,524.8637422925392
0,21,316.15070528273236,351.6730142117372
0,22,316.0158126832503,351.5340024099259
0,23,279.5025599224243,547.1967643238299
0,24,526.0559328485729,586.3158168999307
0,25,316.08810472789094,351.52865341561244
0,26,316.42154108547663,351.4571385359154
0,27,250.29257554550696,119.99048339641428
0,28,315.91122302626167,351.676822100456
0,29,496.74262003199595,113.1967889533343
1,0,289.1752338713098,429.2602425567052
1,1,315.9597457265522,351.7209938693172
1,2,275.14066906488245,404.88407531510177
1,3,278.9802356891886,411.7619257616317
1,4,316.37219081389344,351.52951746295486
1,5,27.369987652751888,361.8673268785295
1,6,74.85968382850882,129.61564992174684
1,7,381.1160153343341,117.64838120071087
1,8,315.95583940826214,351.7063994638915
1,9,411.5182387159132,56.677456069645785
1,10,173.91209579477135,87.50058173820702
1,11,316.3699153602964,351.5339065255383
1,12,384.4253130510991,564.2240936592209
1,13,12.315354192246389,295.19564995099597
1,14,197.91345845506072,543.4622737988133
1,15,220.3266486551259,186.86716921695677
1,16,315.88677932487815,351.7772553932813
1,17,316.1899565168691,351.5586216186725
1,18,316.2071313195451,351.54577972651384
1,19,315.85884742365624,351.9038691229217
1,20,89.97582633608988,524.8637422925392
1,21,316.15070528273236,351.6730142117372
1,22,315.7310002855059,351.84847648199946
1,23,279.5025599224243,547.1967643238299
1,24,526.0559328485729,586.3158168999307
1,25,316.08810472789094,351.52865341561244
1,26,316.42154108547663,351.4571385359154
1,27,315.7505820477779,351.81909612899386
1,28,315.91122302626167,351.676822100456
1,29,496.74262003199595,113.1967889533343
2,0,289.1752338713098,429.2602425567052
2,1,315.8156899427647,351.92875768016313
2,2,275.14066906488245,404.88407531510177
2,3,278.9802356891886,411.7619257616317
2,4,316.37219081389344,351.52951746295486
2,5,27.369987652751888,361.8673268785295
2,6,74.85968382850882,129.61564992174684
2,7,381.1160153343341,117.64838120071087
2,8,315.51074122232734,351.9389438862254
2,9,411.5182387159132,56.677456069645785
2,10,173.91209579477135,87.50058173820702
2,11,316.3699153602964,351.5339065255383
2,12,384.4253130510991,564.2240936592209
2,13,315.4857494686129,351.9284807157994
2,14,197.91345845506072,543.4622737988133
2,15,315.4457190457972,352.0607428908076
2,16,315.4258195619797,352.1060713945921
2,17,316.1899565168691,351.5586216186725
2,18,316.2071313195451,351.54577972651384
2,19,315.4848925075068,351.98215135426375
2,20,89.97582633608988,524.8637422925392
2,21,316.15070528273236,351.6730142117372
2,22,315.4753466589359,352.16660815202727
2,23,279.5025599224243,547.1967643238299
2,24,526.0559328485729,586.3158168999307
2,25,315.45797858420957,352.0643222577834
2,26,316.42154108547663,351.4571385359154
2,27,315.7505820477779,351.81909612899386
2,28,315.91122302626167,351.676822100456
2,29,496.74262003199595,113.1967889533343
3,0,289.1752338713098,429.2602425567052
3,1,315.8156899427647,351.92875768016313
3,2,315.4128489939962,352.1095122922179
3,3,315.29431227400784,352.2558260999184
3,4,316.37219081389344,351.52951746295486
3,5,27.369987652751888,361.8673268785295
3,6,315.34965276643595,352.2337095887813
3,7,381.1160153343341,117.64838120071087
3,8,315.51074122232734,351.9389438862254
3,9,411.5182387159132,56.677456069645785
3,10,315.2134588172967,352.1493971128257
3,11,316.3699153602964,351.5339065255383
3,12,315.0986146063556,352.0657254154237
3,13,315.4857494686129,351.9284807157994
3,14,197.91345845506072,543.4622737988133
