Iteration,Phase,Id,Fitness
0,0,0,25.39731465149921
0,0,1,18.954332626403488
0,0,2,22.691208703140486
0,0,3,7.622078814949738
0,0,4,11.769107015097049
0,0,5,15.383703362863926
0,0,6,10.98375515781288
0,0,7,3.392869280729488
0,0,8,15.84389510062357
0,0,9,21.587833342050043
0,0,10,6.205041665371007
0,0,11,1.6949810856507455
0,0,12,11.620123166134277
0,0,13,10.790070619616397
0,0,14,0.5503553974341683
0,0,15,0.5069618186941486
0,0,16,21.75910387165768
0,0,17,16.535495657659403
0,0,18,20.6507289085326
0,0,19,1.2266383914016672
0,0,20,4.269535160438378
0,0,21,9.765528409704707
0,0,22,8.913441103326122
0,0,23,0.764696585531442
0,0,24,21.776144663568058
0,0,25,2.1680917069582755
0,0,26,11.167347535738083
0,0,27,14.889006438369313
0,0,28,0.6199161954155082
0,0,29,5.041319009913586
0,0,30,10.041242611568652
0,0,31,10.383065913778832
0,0,32,12.30829793007679
0,0,33,1.551887991849278
0,0,34,9.871550338987756
0,0,35,0.5944924356756335
0,0,36,19.790933086203758
0,0,37,19.910492807695533
0,0,38,1.6772103128540132
0,0,39,3.2751700214023796
0,1,0,25.39731465149921
0,1,1,18.954332626403488
0,1,2,22.691208703140486
0,1,3,7.622078814949738
0,1,4,11.769107015097049
0,1,5,15.383703362863926
0,1,6,10.98375515781288
0,1,7,3.392869280729488
0,1,8,15.84389510062357
0,1,9,21.587833342050043
0,1,10,6.205041665371007
0,1,11,0.3316515463597771
0,1,12,6.200615856397652
0,1,13,10.790070619616397
0,1,14,0.18347529144388086
0,1,15,0.36180820469564523
0,1,16,21.75910387165768
0,1,17,16.535495657659403
0,1,18,20.6507289085326
0,1,19,0.3224669639712626
0,1,20,2.828883267689234
0,1,21,8.990754461744334
0,1,22,8.913441103326122
0,1,23,0.764696585531442
0,1,24,21.776144663568058
0,1,25,2.1102650533220895
0,1,26,11.167347535738083
0,1,27,14.889006438369313
0,1,28,0.6199161954155082
0,1,29,5.041319009913586
0,1,30,10.041242611568652
0,1,31,10.383065913778832
0,1,32,12.30829793007679
0,1,33,0.3953056707436306
0,1,34,9.871550338987756
0,1,35,0.5944924356756335
0,1,36,19.790933086203758
0,1,37,19.910492807695533
0,1,38,1.533869898386485
0,1,39,3.2751700214023796
0,2,0,25.39731465149921
0,2,1,18.954332626403488
0,2,2,22.691208703140486
0,2,3,7.622078814949738
0,2,4,11.769107015097049
0,2,5,15.383703362863926
0,2,6,10.98375515781288
0,2,7,3.392869280729488
0,2,8,15.84389510062357
0,2,9,21.587833342050043
0,2,10,6.205041665371007
0,2,11,0.3316515463597771
0,2,12,6.200615856397652
0,2,13,10.790070619616397
0,2,14,0.18347529144388086
0,2,15,0.36180820469564523
0,2,16,21.75910387165768
0,2,17,16.535495657659403
0,2,18,20.6507289085326
0,2,19,0.3224669639712626
0,2,20,2.828883267689234
0,2,21,8.990754461744334
0,2,22,8.913441103326122
0,2,23,0.764696585531442
0,2,24,21.776144663568058
0,2,25,2.1102650533220895
0,2,26,11.167347535738083
0,2,27,14.889006438369313
0,2,28,0.6199161954155082
0,2,29,5.041319009913586
0,2,30,10.041242611568652
0,2,31,10.383065913778832
0,2,32,12.30829793007679
0,2,33,0.3953056707436306
0,2,34,9.871550338987756
0,2,35,1.7184713540150334
0,2,36,19.790933086203758
0,2,37,19.910492807695533
0,2,38,1.533869898386485
0,2,39,3.2751700214023796
1,0,0,1.358087051802845
1,0,1,18.954332626403488
1,0,2,22.691208703140486
1,0,3,6.725253402204002
1,0,4,11.769107015097049
1,0,5,15.066393689982291
1,0,6,10.98375515781288
1,0,7,2.228775734689963
1,0,8,15.84389510062357
1,0,9,21.587833342050043
1,0,10,6.205041665371007
1,0,11,0.3316515463597771
1,0,12,6.200615856397652
1,0,13,10.790070619616397
1,0,14,0.18347529144388086
1,0,15,0.36180820469564523
1,0,16,17.77652375489649
1,0,17,12.242864869393612
1,0,18,0.6649843710043764
1,0,19,0.3224669639712626
1,0,20,2.828883267689234
1,0,21,1.374806031335501
1,0,22,8.913441103326122
1,0,23,0.764696585531442
1,0,24,21.776144663568058
1,0,25,2.1102650533220895
1,0,26,2.2223121944423534
1,0,27,3.0512839758180883
1,0,28,0.3958710040740316
1,0,29,5.041319009913586
1,0,30,6.876338414097642
1,0,31,5.083164990941395
1,0,32,7.949046473935336
1,0,33,0.35859737480132936
1,0,34,9.871550338987756
1,0,35,1.7184713540150334
1,0,36,19.790933086203758
1,0,37,19.910492807695533
1,0,38,0.7070169774801561
1,0,39,0.13470365510581167
1,1,0,1.358087051802845
1,1,1,18.954332626403488
1,1,2,22.691208703140486
1,1,3,6.725253402204002
1,1,4,11.769107015097049
1,1,5,15.066393689982291
1,1,6,10.98375515781288
1,1,7,2.228775734689963
1,1,8,15.84389510062357
1,1,9,21.587833342050043
1,1,10,6.205041665371007
1,1,11,0.3316515463597771
1,1,12,6.200615856397652
1,1,13,4.7376764721053375
1,1,14,0.18347529144388086
1,1,15,0.16189107799314442
1,1,16,17.77652375489649
1,1,17,12.242864869393612
1,1,18,0.28453758746196317
1,1,19,0.3224669639712626
1,1,20,0.5070598184801476
1,1,21,0.5915261190358595
1,1,22,8.913441103326122
1,1,23,0.764696585531442
1,1,24,21.776144663568058
1,1,25,2.1102650533220895
1,1,26,2.2223121944423534
1,1,27,3.0512839758180883
1,1,28,0.3958710040740316
1,1,29,3.568318405136818
1,1,30,6.876338414097642
1,1,31,5.083164990941395
1,1,32,7.949046473935336
1,1,33,0.35859737480132936
1,1,34,9.871550338987756
1,1,35,0.470017711540625
1,1,36,19.790933086203758
1,1,37,19.910492807695533
1,1,38,0.7070169774801561
1,1,39,0.13470365510581167
1,2,0,1.358087051802845
1,2,1,18.954332626403488
1,2,2,22.691208703140486
1,2,3,6.725253402204002
1,2,4,11.769107015097049
1,2,5,15.066393689982291
1,2,6,10.98375515781288
1,2,7,2.228775734689963
1,2,8,15.84389510062357
1,2,9,21.587833342050043
1,2,10,6.205041665371007
1,2,11,0.3316515463597771
1,2,12,6.200615856397652
1,2,13,4.7376764721053375
1,2,14,7.874997735704454
1,2,15,0.16189107799314442
1,2,16,17.77652375489649
1,2,17,12.242864869393612
1,2,18,0.28453758746196317
1,2,19,0.3224669639712626
1,2,20,0.5070598184801476
1,2,21,0.5915261190358595
1,2,22,8.913441103326122
1,2,23,0.764696585531442
1,2,24,21.776144663568058
1,2,25,2.1102650533220895
1,2,26,2.2223121944423534
1,2,27,3.0512839758180883
1,2,28,0.3958710040740316
1,2,29,3.568318405136818
1,2,30,6.876338414097642
1,2,31,5.083164990941395
1,2,32,7.949046473935336
1,2,33,0.35859737480132936
1,2,34,9.871550338987756
1,2,35,0.470017711540625
1,2,36,19.790933086203758
1,2,37,19.910492807695533
1,2,38,0.7070169774801561
1,2,39,0.13470365510581167
2,0,0,1.358087051802845
2,0,1,18.954332626403488
2,0,2,5.5678725709974675
2,0,3,6.725253402204002
2,0,4,11.769107015097049
2,0,5,15.066393689982291
2,0,6,10.98375515781288
2,0,7,2.228775734689963
2,0,8,9.451388997202503
2,0,9,21.587833342050043
2,0,10,3.7631307634765627
2,0,11,0.3316515463597771
2,0,12,1.5736555820169988
2,0,13,1.3222548368447216
2,0,14,7.874997735704454
2,0,15,0.16189107799314442
2,0,16,3.4310129072126396
2,0,17,12.242864869393612
2,0,18,0.28453758746196317
2,0,19,0.3224669639712626
2,0,20,0.5070598184801476
2,0,21,0.5915261190358595
2,0,22,8.88511894998873
2,0,23,0.764696585531442
2,0,24,21.776144663568058
2,0,25,2.1102650533220895
2,0,26,2.2223121944423534
2,0,27,3.0512839758180883
2,0,28,0.3958710040740316
2,0,29,3.568318405136818
2,0,30,6.876338414097642
2,0,31,5.083164990941395
2,0,32,4.3438475449724265
2,0,33,0.3291602804476763
2,0,34,9.871550338987756
2,0,35,0.470017711540625
2,0,36,19.790933086203758
2,0,37,19.910492807695533
2,0,38,0.7070169774801561
2,0,39,0.09633900223250653
2,1,0,1.358087051802845
2,1,1,13.670851050506707
2,1,2,5.5678725709974675
2,1,3,6.725253402204002
2,1,4,11.769107015097049
2,1,5,15.066393689982291
2,1,6,10.98375515781288
2,1,7,2.228775734689963
2,1,8,9.451388997202503
2,1,9,21.587833342050043
2,1,10,3.7631307634765627
2,1,11,0.05337484180931948
2,1,12,1.5736555820169988
2,1,13,1.3222548368447216
2,1,14,7.874997735704454
2,1,15,0.16189107799314442
2,1,16,3.4310129072126396
2,1,17,12.242864869393612
2,1,18,0.28453758746196317
2,1,19,0.3224669639712626
2,1,20,0.0017494129886630753
2,1,21,0.30455148011156136
2,1,22,8.88511894998873
2,1,23,0.764696585531442
2,1,24,21.776144663568058
2,1,25,0.017875717929039324
2,1,26,2.2223121944423534
2,1,27,3.0512839758180883
2,1,28,0.16400918613352156
2,1,29,3.568318405136818
2,1,30,6.876338414097642
2,1,31,4.1048773188755705
2,1,32,1.8220101393387296
2,1,33,0.02541970103298825
2,1,34,9.871550338987756
2,1,35,0.3613562312221251
2,1,36,19.790933086203758
2,1,37,19.910492807695533
2,1,38,0.129999034354404
2,1,39,0.08847458281296583
2,2,0,1.358087051802845
2,2,1,13.670851050506707
2,2,2,5.5678725709974675
2,2,3,6.725253402204002
2,2,4,11.769107015097049
2,2,5,15.066393689982291
2,2,6,10.98375515781288
2,2,7,2.228775734689963
2,2,8,9.451388997202503
2,2,9,21.587833342050043
2,2,10,3.7631307634765627
2,2,11,0.05337484180931948
2,2,12,1.5736555820169988
2,2,13,1.3222548368447216
2,2,14,7.874997735704454
2,2,15,0.16189107799314442
2,2,16,3.4310129072126396
2,2,17,12.242864869393612
2,2,18,0.28453758746196317
2,2,19,30.052897944965135
2,2,20,0.0017494129886630753
2,2,21,0.30455148011156136
2,2,22,8.88511894998873
2,2,23,10.227779839748306
2,2,24,21.776144663568058
2,2,25,0.017875717929039324
2,2,26,2.2223121944423534
2,2,27,3.0512839758180883
2,2,28,0.16400918613352156
2,2,29,3.568318405136818
2,2,30,6.876338414097642
2,2,31,4.1048773188755705
2,2,32,1.8220101393387296
2,2,33,0.02541970103298825
2,2,34,9.871550338987756
2,2,35,0.3613562312221251
2,2,36,19.790933086203758
2,2,37,19.910492807695533
2,2,38,0.129999034354404
2,2,39,0.08847458281296583
3,0,0,1.358087051802845
3,0,1,13.670851050506707
3,0,2,2.4637328817533626
3,0,3,1.1136283010579437
3,0,4,11.769107015097049
3,0,5,2.003780062033984
3,0,6,10.778336427943259
3,0,7,2.228775734689963
3,0,8,8.86475189486323
3,0,9,0.4103801385507911
3,0,10,1.4114227735221436
3,0,11,0.05337484180931948
3,0,12,1.3018362082886183
3,0,13,1.3222548368447216
3,0,14,7.874997735704454
3,0,15,0.16189107799314442
3,0,16,1.116205988904254
3,0,17,10.192848868927808
3,0,18,0.2690291366693434
3,0,19,25.05802005808702
3,0,20,0.0017494129886630753
3,0,21,0.30455148011156136
3,0,22,8.88511894998873
3,0,23,6.159257620136582
3,0,24,21.776144663568058
3,0,25,0.017875717929039324
3,0,26,2.2223121944423534
3,0,27,1.8938506061558151
3,0,28,0.16400918613352156
3,0,29,3.568318405136818
3,0,30,3.24980088359307
3,0,31,4.1048773188755705
3,0,32,1.8220101393387296
3,0,33,0.02541970103298825
3,0,34,9.871550338987756
3,0,35,0.17796844958513464
3,0,36,19.790933086203758
3,0,37,5.374678262747965
3,0,38,0.129999034354404
3,0,39,0.08847458281296583
3,1,0,0.6114215416688699
3,1,1,13.670851050506707
3,1,2,2.4637328817533626
3,1,3,1.1136283010579437
3,1,4,11.769107015097049
3,1,5,2.003780062033984
3,1,6,10.778336427943259
3,1,7,2.228775734689963
3,1,8,8.86475189486323
3,1,9,0.266165474126025
3,1,10,1.4114227735221436
3,1,11,0.05337484180931948
3,1,12,1.3018362082886183
3,1,13,1.3222548368447216
3,1,14,7.874997735704454
3,1,15,0.08838157107164364
3,1,16,0.09513604474730185
3,1,17,10.192848868927808
3,1,18,0.2690291366693434
3,1,19,25.05802005808702
3,1,20,0.0017494129886630753
3,1,21,0.30455148011156136
3,1,22,6.39285280951567
3,1,23,6.159257620136582
3,1,24,21.776144663568058
3,1,25,0.017875717929039324
3,1,26,0.13829096989941767
3,1,27,1.8938506061558151
3,1,28,0.1262304646275623
3,1,29,1.861784487299098
3,1,30,3.24980088359307
3,1,31,4.1048773188755705
3,1,32,0.3336004007158612
3,1,33,0.019355356590985123
3,1,34,9.871550338987756
3,1,35,0.17796844958513464
3,1,36,0.2712396714396245
3,1,37,5.374678262747965
3,1,38,0.027756507574935724
3,1,39,0.08847458281296583
3,2,0,0.6114215416688699
3,2,1,13.670851050506707
3,2,2,2.4637328817533626
3,2,3,1.1136283010579437
3,2,4,11.769107015097049
3,2,5,2.003780062033984
3,2,6,10.778336427943259
3,2,7,2.228775734689963
3,2,8,8.86475189486323
3,2,9,0.266165474126025
3,2,10,1.4114227735221436
3,2,11,23.88539938036285
3,2,12,1.3018362082886183
3,2,13,1.3222548368447216
3,2,14,7.874997735704454
3,2,15,0.08838157107164364
3,2,16,0.09513604474730185
3,2,17,10.192848868927808
3,2,18,0.2690291366693434
3,2,19,25.05802005808702
3,2,20,2.4953435102354997
