"Iteration","Best","Average"
0,0.24698332059222,8.03350175161106
1,0.237796148304988,3.72046276071012
2,0.229261517653059,2.37649560646423
3,0.223543461967418,2.15462173749387
4,0.217285739977971,0.959045292379266
5,0.207155482788721,0.21927715787331
6,0.199278106886068,0.211901998233343
7,0.193259358208238,0.205536890450363
8,0.187191951271161,0.200038958382413
9,0.181401693259575,0.192547418901953
10,0.168599334122424,0.182443369198759
11,0.162669609224261,0.175045605379938
12,0.157541397477619,0.168915829156244
13,0.151733367238306,0.161555725787349
14,0.147063375147987,0.154745211193441
15,0.134295683604488,0.147880153226564
16,0.127026809841136,0.136904562583516
17,0.12401497027251,0.132617015370828
18,0.11704404100921,0.125366991251431
19,0.107457068953183,0.118046318301896
20,0.102842748491591,0.111496585067469
21,0.0961042280726075,0.106236817371001
22,0.0914914233231719,0.101416905365554
23,0.0862986075507564,0.0952009247596208
24,0.0819388550394257,0.0881320525333399
25,0.0792340124392554,0.0850767546366609
26,0.0711757440437453,0.0795310613314939
27,0.0673270279235818,0.0742682628357276
28,0.0654288820101613,0.0698597486603392
29,0.0623337716407694,0.0655098059061856
30,0.0587541565262762,0.0631081625076718
31,0.0559127599067817,0.0607370153854085
32,0.0513206196561175,0.0580993732845437
33,0.0455603543609556,0.0511213877257261
34,0.0422847749790669,0.0469552711196268
35,0.0383025441543438,0.0434998687472824
36,0.03512744790126,0.0403989345162431
37,0.0323883342244174,0.037844480653028
38,0.0307945599811454,0.0346701776883632
39,0.0279772782739557,0.0314362593466148
40,0.0243378110302714,0.0281697937516469
41,0.0227656990402575,0.02579401680316
42,0.0207054237035847,0.0237322969640298
43,0.0181253330326416,0.0216108718469063
44,0.0159753308449727,0.0201275676173272
45,0.0127442945197542,0.0163973471181188
46,0.0121025711354098,0.0155743059416601
47,0.010319098248778,0.0140801904466633
48,0.00900306358760098,0.0110997892964156
49,0.00735880794344332,0.00987785187388119
50,0.00567395718998932,0.0077937878264
51,0.00426819577211118,0.0063446114082632
52,0.00283182803562307,0.00469360941466494
53,0.00134714230146461,0.00279073242185081
54,0.0009112586795868,0.0020512767415506
55,0.000652046216489445,0.00143014870854124
56,0.00028237537277641,0.000909581171559534
57,0.000189829376459412,0.000590307443290308
58,2.01738969185432e-05,0.000225378216460252
59,7.87184189061335e-07,9.82946145251428e-05
