"Iteration","Best","Average"
0,0.00152847176939424,13.9597386290206
1,0.087682138200933,14.2737348455793
2,0.0243021244493743,8.05782815251741
3,0.00655939732796038,4.31777475099388
4,0.00655939732796038,2.33045156617116
5,0.00866351473355128,1.31070261042522
6,0.0183913914722343,0.731228932395044
7,0.00353597713984157,0.456021944954248
8,0.00353597713984157,0.271044438676001
9,0.0046160013930928,0.13087872975103
10,0.00265394892973009,0.0836085001639582
11,0.00265394892973009,0.0564097893768861
12,0.00051997935774911,0.0293984389763919
13,0.00051997935774911,0.0198326261134694
14,0.000128583369217535,0.0160566245130874
15,0.000128583369217535,0.0133519960899596
16,0.000148337031678407,0.0124617678479416
17,0.000146842402488143,0.0121288516636831
18,0.000146842402488143,0.0097240414102397
19,0.000316286322330707,0.00797725507609885
20,0.000407477801952413,0.00652748773580952
21,0.000181793657448198,0.00602700785442703
22,0.000181793657448198,0.00584313560613752
23,0.00028675393754569,0.00503144909108268
24,0.000247074013650371,0.00407828903963291
25,0.000247074013650371,0.00390117422233133
26,0.00023505635411301,0.0056759168126779
27,0.00023505635411301,0.0058421394765832
28,0.000312551772464498,0.00408672163588925
29,0.000151127326255351,0.00358057761303383
30,3.94066476458795e-05,0.00288053592323456
31,2.83298262288695e-05,0.00224614107822521
32,8.61954156680435e-07,0.00183532279375829
33,8.61954156680435e-07,0.00161313553458096
34,6.55497924714415e-06,0.00136344099621951
35,7.11680179159619e-06,0.00124835062807961
36,7.11680179159619e-06,0.00119182451708121
37,7.8511945343479e-06,0.00109802245552357
38,7.8511945343479e-06,0.00120905626911657
39,8.74699709648308e-06,0.00123230429012296
40,7.17012694093636e-06,0.00114320407363185
41,4.20247600520705e-06,0.00106877108866663
42,3.61354596778448e-06,0.000904755326380613
43,3.61354596778448e-06,0.00149340523407472
44,5.79343684608179e-06,0.00160862069091299
45,8.57501899931566e-06,0.000888425910426586
46,7.70580974270607e-06,0.00090384123443398
47,7.70580974270607e-06,0.000951269514491938
48,8.42847118616661e-06,0.000972674721956567
49,1.29017147227764e-05,0.000949598424653921
50,1.82760317629573e-05,0.000646543679354274
51,1.71251472121893e-05,0.000604181506841323
52,2.55127188341362e-05,0.000479482287350505
53,2.87150734624445e-05,0.000514170836939786
54,2.87150734624445e-05,0.000390530367919226
55,2.92733250236581e-05,0.000194672006887175
56,1.63858257479113e-05,0.000190444657191551
57,1.06934118677824e-05,0.000176945146754264
58,1.63375239789738e-05,0.000203873110082829
59,1.72408451767926e-05,0.000201350121353634
