Iteration,Fitness
0,-0.8507308368589033
0,-0.7765796325986981
0,-0.7399001679831878
0,-0.5978830105127318
0,-0.5325250897825252
0,-0.4586474640290537
0,-0.40054848310726116
0,-0.2363155856270471
0,-0.22765200908072042
0,-0.10724446540350945
0,-0.07125615721276407
0,-0.056433962773978136
0,-0.041601044891096735
0,-0.03817529775905303
0,-0.012514322817914491
0,-0.005938359214809004
0,-0.004031486918389094
0,-0.0011541027141181385
0,-0.0008909517295645005
0,-0.0004582658576078665
0,-9.659679299081218e-05
0,-2.660454679536225e-05
0,-1.629700470471644e-07
0,-5.441814933572211e-08
0,-3.536339523795303e-08
0,-1.1623137485143057e-08
0,-5.1445948100540147e-11
0,-2.190136960723792e-11
0,-6.888955368876672e-17
0,-2.5260531047580847e-21
1,-1.5854539612840781
1,-0.9750381691049609
1,-0.8507308368589033
1,-0.7765796325986981
1,-0.7399001679831878
1,-0.6734998379191482
1,-0.5978830105127318
1,-0.5325250897825252
1,-0.5002450994058005
1,-0.40054848310726116
1,-0.37769010364764477
1,-0.37706001683248247
1,-0.2363155856270471
1,-0.22765200908072042
1,-0.21348945834704786
1,-0.1344874488736966
1,-0.1321394243814191
1,-0.10724446540350945
1,-0.07125615721276407
1,-0.06259728312578368
1,-0.041601044891096735
1,-0.03817529775905303
1,-0.013775444360406964
1,-0.008466629909513695
1,-0.005938359214809004
1,-0.0041482552315098035
1,-0.0011541027141181385
1,-0.0008658795845558617
1,-0.0004582658576078665
1,-1.629700470471644e-07
2,-1.5854539612840781
2,-1.0763608150123256
2,-1.016078044316064
2,-0.9774319283580702
2,-0.9750381691049609
2,-0.8771782071160366
2,-0.8672319815728634
2,-0.8507308368589033
2,-0.747889405488657
2,-0.7399001679831878
2,-0.7312796651811286
2,-0.6734998379191482
2,-0.5978830105127318
2,-0.5002450994058005
2,-0.46570935756173026
2,-0.37706001683248247
2,-0.2363155856270471
2,-0.22765200908072042
2,-0.1344874488736966
2,-0.1321394243814191
2,-0.10988851588465735
2,-0.10724446540350945
2,-0.08242750422592159
2,-0.06595868054677624
2,-0.06259728312578368
2,-0.041601044891096735
2,-0.03817529775905303
2,-0.03755033005208898
2,-0.005938359214809004
2,-0.0041482552315098035
3,-1.5854539612840781
3,-1.0763608150123256
3,-1.016078044316064
3,-0.9774319283580702
3,-0.9750381691049609
3,-0.8771782071160366
3,-0.8672319815728634
3,-0.8507308368589033
3,-0.8169529550171725
3,-0.747889405488657
3,-0.7399001679831878
3,-0.7312796651811286
3,-0.6734998379191482
3,-0.6288993675096095
3,-0.5978830105127318
3,-0.5928816414879583
3,-0.5061014791408793
3,-0.46570935756173026
3,-0.37706001683248247
