Iteration,Phase,Id,X,Y
6,2,4,477.71084072522524,193.909355751538
6,2,5,116.70464172979602,357.9152498924451
6,2,6,59.1637200136202,312.76714128617766
6,2,7,444.183985027804,128.56800788874438
6,2,8,242.12352559328502,512.4051749893079
6,2,9,132.8739396599365,313.1838344615483
7,0,0,1.5271415907554597,303.4987341917972
7,0,1,600.0,312.4112943274896
7,0,2,425.8100607676254,0.0
7,0,3,447.8057417580408,286.37542992325973
7,0,4,477.71084072522524,193.909355751538
7,0,5,116.70464172979602,357.9152498924451
7,0,6,59.1637200136202,312.76714128617766
7,0,7,444.183985027804,128.56800788874438
7,0,8,279.86277540750757,551.9425800886296
7,0,9,132.8739396599365,313.1838344615483
7,1,0,1.5271415907554597,303.4987341917972
7,1,1,600.0,312.4112943274896
7,1,2,425.8100607676254,0.0
7,1,3,447.8057417580408,286.37542992325973
7,1,4,477.71084072522524,193.909355751538
7,1,5,116.70464172979602,357.9152498924451
7,1,6,59.1637200136202,312.76714128617766
7,1,7,444.183985027804,128.56800788874438
7,1,8,279.86277540750757,551.9425800886296
7,1,9,132.8739396599365,313.1838344615483
7,2,0,1.5271415907554597,303.4987341917972
7,2,1,600.0,312.4112943274896
7,2,2,425.8100607676254,0.0
7,2,3,294.2755852581465,227.51001753165266
7,2,4,477.71084072522524,193.909355751538
7,2,5,116.70464172979602,357.9152498924451
7,2,6,59.1637200136202,312.76714128617766
7,2,7,444.183985027804,128.56800788874438
7,2,8,279.86277540750757,551.9425800886296
7,2,9,76.46358322684121,298.7507041034319
8,0,0,1.5271415907554597,303.4987341917972
8,0,1,600.0,312.4112943274896
8,0,2,425.8100607676254,0.0
8,0,3,89.45911738124184,265.4475987184074
8,0,4,477.71084072522524,193.909355751538
8,0,5,431.2511922775,208.49024481591738
8,0,6,59.1637200136202,312.76714128617766
8,0,7,442.65413279511785,208.57153334611712
8,0,8,436.24915740959347,600.0
8,0,9,91.59293467172813,299.07762367547434
8,1,0,1.5271415907554597,303.4987341917972
8,1,1,600.0,312.4112943274896
8,1,2,425.8100607676254,0.0
8,1,3,89.45911738124184,265.4475987184074
8,1,4,477.71084072522524,193.909355751538
8,1,5,431.2511922775,208.49024481591738
8,1,6,59.1637200136202,312.76714128617766
8,1,7,442.65413279511785,208.57153334611712
8,1,8,436.24915740959347,600.0
8,1,9,91.59293467172813,299.07762367547434
8,2,0,1.5271415907554597,303.4987341917972
8,2,1,600.0,312.4112943274896
8,2,2,425.8100607676254,0.0
8,2,3,89.45911738124184,265.4475987184074
8,2,4,477.71084072522524,193.909355751538
8,2,5,431.2511922775,208.49024481591738
8,2,6,301.2418649982076,435.9920683880958
8,2,7,442.65413279511785,208.57153334611712
8,2,8,436.24915740959347,600.0
8,2,9,91.59293467172813,299.07762367547434
9,0,0,1.5271415907554597,303.4987341917972
9,0,1,600.0,312.4112943274896
9,0,2,425.8100607676254,0.0
9,0,3,90.2038013490089,298.73814145759246
9,0,4,477.71084072522524,193.909355751538
9,0,5,431.2511922775,208.49024481591738
9,0,6,485.94228824399954,537.5627658009842
9,0,7,442.65413279511785,208.57153334611712
9,0,8,436.24915740959347,600.0
9,0,9,91.59293467172813,299.07762367547434
9,1,0,1.5271415907554597,303.4987341917972
9,1,1,428.6513528965456,306.4291835927624
9,1,2,425.8100607676254,0.0
9,1,3,90.2038013490089,298.73814145759246
9,1,4,477.71084072522524,193.909355751538
9,1,5,431.2511922775,208.49024481591738
9,1,6,485.94228824399954,537.5627658009842
9,1,7,442.65413279511785,208.57153334611712
9,1,8,436.24915740959347,600.0
9,1,9,91.59293467172813,299.07762367547434
9,2,0,521.7656499776486,76.17984538195444
9,2,1,428.6513528965456,306.4291835927624
9,2,2,425.8100607676254,0.0
9,2,3,90.2038013490089,298.73814145759246
9,2,4,185.54896226867353,320.968033935702
9,2,5,431.2511922775,208.49024481591738
9,2,6,485.94228824399954,537.5627658009842
9,2,7,442.65413279511785,208.57153334611712
9,2,8,436.24915740959347,600.0
9,2,9,91.59293467172813,299.07762367547434
10,0,0,452.1354013470039,113.37540677021964
10,0,1,428.6513528965456,306.4291835927624
10,0,2,425.8100607676254,0.0
10,0,3,90.2038013490089,298.73814145759246
10,0,4,138.69983708022949,318.193490439257
10,0,5,451.7886944443818,270.25871252533267
10,0,6,457.0675500724988,491.3563251548415
10,0,7,441.0991970159579,202.41427351009403
10,0,8,436.24915740959347,600.0
10,0,9,91.59293467172813,299.07762367547434
10,1,0,452.1354013470039,113.37540677021964
10,1,1,428.6513528965456,306.4291835927624
10,1,2,425.8100607676254,0.0
10,1,3,90.2038013490089,298.73814145759246
10,1,4,138.69983708022949,318.193490439257
10,1,5,451.7886944443818,270.25871252533267
10,1,6,457.0675500724988,491.3563251548415
10,1,7,441.0991970159579,202.41427351009403
10,1,8,436.24915740959347,600.0
10,1,9,91.59293467172813,299.07762367547434
10,2,0,452.1354013470039,113.37540677021964
10,2,1,428.6513528965456,306.4291835927624
10,2,2,453.30754522738846,332.4665473114566
10,2,3,90.2038013490089,298.73814145759246
10,2,4,138.69983708022949,318.193490439257
10,2,5,451.7886944443818,270.25871252533267
10,2,6,457.0675500724988,491.3563251548415
10,2,7,441.0991970159579,202.41427351009403
10,2,8,436.24915740959347,600.0
10,2,9,91.59293467172813,299.07762367547434
11,0,0,434.56041175462383,83.47879967561441
11,0,1,428.6513528965456,306.4291835927624
11,0,2,453.30754522738846,332.4665473114566
11,0,3,213.14943371145608,321.5483909707085
11,0,4,138.69983708022949,318.193490439257
11,0,5,451.7886944443818,270.25871252533267
11,0,6,437.1880000012811,591.9103693716529
11,0,7,441.0991970159579,202.41427351009403
11,0,8,436.24915740959347,600.0
11,0,9,215.86931055028123,303.0199983256602
11,1,0,434.56041175462383,83.47879967561441
11,1,1,428.6513528965456,306.4291835927624
11,1,2,453.30754522738846,332.4665473114566
11,1,3,213.14943371145608,321.5483909707085
11,1,4,138.69983708022949,318.193490439257
11,1,5,451.7886944443818,270.25871252533267
11,1,6,437.1880000012811,591.9103693716529
11,1,7,441.0991970159579,202.41427351009403
11,1,8,436.24915740959347,600.0
11,1,9,215.86931055028123,303.0199983256602
11,2,0,434.56041175462383,83.47879967561441
11,2,1,428.6513528965456,306.4291835927624
11,2,2,453.30754522738846,332.4665473114566
11,2,3,213.14943371145608,321.5483909707085
11,2,4,138.69983708022949,318.193490439257
11,2,5,451.7886944443818,270.25871252533267
11,2,6,437.1880000012811,591.9103693716529
11,2,7,441.0991970159579,202.41427351009403
11,2,8,436.24915740959347,600.0
11,2,9,215.86931055028123,303.0199983256602
12,0,0,434.56041175462383,83.47879967561441
12,0,1,428.6513528965456,306.4291835927624
12,0,2,452.00020306029637,308.2906585214971
12,0,3,213.14943371145608,321.5483909707085
12,0,4,138.69983708022949,318.193490439257
12,0,5,451.7886944443818,270.25871252533267
12,0,6,437.1880000012811,591.9103693716529
12,0,7,441.0991970159579,202.41427351009403
12,0,8,436.24915740959347,600.0
12,0,9,215.86931055028123,303.0199983256602
12,1,0,434.56041175462383,83.47879967561441
12,1,1,428.6513528965456,306.4291835927624
12,1,2,452.00020306029637,308.2906585214971
12,1,3,213.14943371145608,321.5483909707085
12,1,4,138.69983708022949,318.193490439257
12,1,5,451.7886944443818,270.25871252533267
12,1,6,437.1880000012811,591.9103693716529
12,1,7,441.0991970159579,202.41427351009403
12,1,8,436.24915740959347,600.0
12,1,9,215.86931055028123,303.0199983256602
12,2,0,434.56041175462383,83.47879967561441
12,2,1,428.6513528965456,306.4291835927624
12,2,2,452.00020306029637,308.2906585214971
12,2,3,213.14943371145608,321.5483909707085
12,2,4,138.69983708022949,318.193490439257
12,2,5,451.7886944443818,270.25871252533267
12,2,6,437.1880000012811,591.9103693716529
12,2,7,441.0991970159579,202.41427351009403
12,2,8,534.9929742880711,595.4086948253413
12,2,9,215.86931055028123,303.0199983256602
13,0,0,438.0414920205328,126.96283476523962
13,0,1,428.6513528965456,306.4291835927624
13,0,2,452.00020306029637,308.2906585214971
13,0,3,213.14943371145608,321.5483909707085
13,0,4,138.69983708022949,318.193490439257
13,0,5,451.7886944443818,270.25871252533267
13,0,6,437.1880000012811,591.9103693716529
13,0,7,441.3112155815808,271.75388242879774
13,0,8,477.18741982211367,600.0
13,0,9,291.86291855371553,306.65981786636286
13,1,0,438.0414920205328,126.96283476523962
13,1,1,428.6513528965456,306.4291835927624
13,1,2,452.00020306029637,308.2906585214971
13,1,3,213.14943371145608,321.5483909707085
13,1,4,138.69983708022949,318.193490439257
13,1,5,451.7886944443818,270.25871252533267
13,1,6,437.1880000012811,591.9103693716529
13,1,7,441.3112155815808,271.75388242879774
13,1,8,477.18741982211367,600.0
13,1,9,291.86291855371553,306.65981786636286
13,2,0,438.0414920205328,126.96283476523962
13,2,1,410.3692167178233,132.990667908888
13,2,2,452.00020306029637,308.2906585214971
13,2,3,213.14943371145608,321.5483909707085
13,2,4,138.69983708022949,318.193490439257
13,2,5,451.7886944443818,270.25871252533267
13,2,6,437.1880000012811,591.9103693716529
13,2,7,441.3112155815808,271.75388242879774
13,2,8,477.18741982211367,600.0
13,2,9,291.86291855371553,306.65981786636286
14,0,0,438.0414920205328,126.96283476523962
14,0,1,424.10602574373036,159.38444967795294
14,0,2,452.00020306029637,308.2906585214971
14,0,3,213.14943371145608,321.5483909707085
14,0,4,138.69983708022949,318.193490439257
14,0,5,451.7886944443818,270.25871252533267
14,0,6,437.1880000012811,591.9103693716529
14,0,7,441.3112155815808,271.75388242879774
14,0,8,453.7607103101709,586.1837595164632
14,0,9,291.86291855371553,306.65981786636286
14,1,0,438.0414920205328,126.96283476523962
14,1,1,424.10602574373036,159.38444967795294
14,1,2,452.00020306029637,308.2906585214971
14,1,3,213.14943371145608,321.5483909707085
14,1,4,138.69983708022949,318.193490439257
14,1,5,451.7886944443818,270.25871252533267
14,1,6,437.1880000012811,591.9103693716529
14,1,7,441.3112155815808,271.75388242879774
14,1,8,453.7607103101709,586.1837595164632
14,1,9,291.86291855371553,306.65981786636286
14,2,0,438.0414920205328,126.96283476523962
14,2,1,424.10602574373036,159.38444967795294
14,2,2,452.00020306029637,308.2906585214971
14,2,3,213.14943371145608,321.5483909707085
14,2,4,138.69983708022949,318.193490439257
14,2,5,451.7886944443818,270.25871252533267
14,2,6,437.1880000012811,591.9103693716529
14,2,7,441.3112155815808,271.75388242879774
14,2,8,453.7607103101709,586.1837595164632
14,2,9,291.86291855371553,306.65981786636286
15,0,0,438.0414920205328,126.96283476523962
15,0,1,424.10602574373036,159.38444967795294
15,0,2,452.00020306029637,308.2906585214971
15,0,3,213.14943371145608,321.5483909707085
15,0,4,234.71627868344706,310.2094737044883
15,0,5,600.0,317.2642472990851
15,0,6,437.1880000012811,591.9103693716529
15,0,7,441.3112155815808,271.75388242879774
15,0,8,453.7607103101709,586.1837595164632
15,0,9,291.86291855371553,306.65981786636286
15,1,0,438.0414920205328,126.96283476523962
15,1,1,424.10602574373036,159.38444967795294
15,1,2,452.00020306029637,308.2906585214971
15,1,3,213.14943371145608,321.5483909707085
15,1,4,234.71627868344706,310.2094737044883
15,1,5,600.0,317.2642472990851
15,1,6,437.1880000012811,591.9103693716529
15,1,7,441.3112155815808,271.75388242879774
15,1,8,453.7607103101709,586.1837595164632
15,1,9,291.86291855371553,306.65981786636286
15,2,0,438.0414920205328,126.96283476523962
15,2,1,424.10602574373036,159.38444967795294
15,2,2,452.00020306029637,308.2906585214971
15,2,3,213.14943371145608,321.5483909707085
15,2,4,234.71627868344706,310.2094737044883
15,2,5,600.0,317.2642472990851
15,2,6,437.1880000012811,591.9103693716529
15,2,7,441.3112155815808,271.75388242879774
15,2,8,453.7607103101709,586.1837595164632
15,2,9,291.86291855371553,306.65981786636286
16,0,0,438.0414920205328,126.96283476523962
16,0,1,424.10602574373036,159.38444967795294
16,0,2,452.00020306029637,308.2906585214971
16,0,3,476.4761233602845,317.7789243816096
16,0,4,234.71627868344706,310.2094737044883
16,0,5,600.0,317.2642472990851
16,0,6,437.75603773069287,343.7630683509811
16,0,7,441.3112155815808,271.75388242879774
16,0,8,428.96199500019884,600.0
16,0,9,291.86291855371553,306.65981786636286
16,1,0,438.0414920205328,126.96283476523962
16,1,1,424.10602574373036,159.38444967795294
16,1,2,452.00020306029637,308.2906585214971
16,1,3,476.4761233602845,317.7789243816096
16,1,4,234.71627868344706,310.2094737044883
16,1,5,600.0,317.2642472990851
16,1,6,437.75603773069287,343.7630683509811
16,1,7,441.3112155815808,271.75388242879774
16,1,8,428.96199500019884,600.0
16,1,9,291.86291855371553,306.65981786636286
16,2,0,438.0414920205328,126.96283476523962
16,2,1,424.10602574373036,159.38444967795294
16,2,2,535.815314303765,497.78968983707273
16,2,3,476.4761233602845,317.7789243816096
16,2,4,234.71627868344706,310.2094737044883
16,2,5,600.0,317.2642472990851
16,2,6,437.75603773069287,343.7630683509811
16,2,7,441.3112155815808,271.75388242879774
16,2,8,428.96199500019884,600.0
16,2,9,291.86291855371553,306.65981786636286
17,0,0,438.0414920205328,126.96283476523962
17,0,1,424.10602574373036,159.38444967795294
17,0,2,553.645598769127,347.50976581099644
17,0,3,476.4761233602845,317.7789243816096
17,0,4,234.71627868344706,310.2094737044883
17,0,5,600.0,317.2642472990851
17,0,6,437.75603773069287,343.7630683509811
17,0,7,441.3112155815808,271.75388242879774
17,0,8,428.96199500019884,600.0
17,0,9,379.3359896123595,313.3408125327359
17,1,0,438.0414920205328,126.96283476523962
17,1,1,424.10602574373036,159.38444967795294
17,1,2,553.645598769127,347.50976581099644
17,1,3,476.4761233602845,317.7789243816096
17,1,4,234.71627868344706,310.2094737044883
17,1,5,600.0,317.2642472990851
17,1,6,437.75603773069287,343.7630683509811
17,1,7,441.3112155815808,271.75388242879774
17,1,8,428.96199500019884,600.0
17,1,9,379.3359896123595,313.3408125327359
17,2,0,478.24208364845174,159.74094215630703
17,2,1,424.10602574373036,159.38444967795294
17,2,2,553.645598769127,347.50976581099644
17,2,3,476.4761233602845,317.7789243816096
17,2,4,234.71627868344706,310.2094737044883
17,2,5,600.0,317.2642472990851
17,2,6,437.75603773069287,343.7630683509811
17,2,7,441.3112155815808,271.75388242879774
17,2,8,428.96199500019884,600.0
17,2,9,379.3359896123595,313.3408125327359
18,0,0,430.65574212992635,239.11058865428535
18,0,1,424.10602574373036,159.38444967795294
18,0,2,257.0524278247952,315.50323505930555
18,0,3,476.4761233602845,317.7789243816096
18,0,4,234.71627868344706,310.2094737044883
18,0,5,600.0,317.2642472990851
18,0,6,437.75603773069287,343.7630683509811
18,0,7,441.3112155815808,271.75388242879774
18,0,8,428.96199500019884,600.0
18,0,9,379.3359896123595,313.3408125327359
18,1,0,430.65574212992635,239.11058865428535
18,1,1,424.10602574373036,159.38444967795294
18,1,2,257.0524278247952,315.50323505930555
18,1,3,476.4761233602845,317.7789243816096
18,1,4,234.71627868344706,310.2094737044883
18,1,5,600.0,317.2642472990851
18,1,6,437.75603773069287,343.7630683509811
18,1,7,441.3112155815808,271.75388242879774
18,1,8,428.96199500019884,600.0
18,1,9,379.3359896123595,313.3408125327359
18,2,0,430.65574212992635,239.11058865428535
18,2,1,424.10602574373036,159.38444967795294
18,2,2,257.0524278247952,315.50323505930555
18,2,3,476.4761233602845,317.7789243816096
18,2,4,234.71627868344706,310.2094737044883
18,2,5,600.0,317.2642472990851
18,2,6,437.75603773069287,343.7630683509811
18,2,7,153.43227135873911,292.53517519353306
18,2,8,428.96199500019884,600.0
18,2,9,379.3359896123595,313.3408125327359
19,0,0,430.65574212992635,239.11058865428535
19,0,1,424.10602574373036,159.38444967795294
19,0,2,257.0524278247952,315.50323505930555
19,0,3,476.4761233602845,317.7789243816096
19,0,4,234.71627868344706,310.2094737044883
19,0,5,550.6107039450536,316.2794934709248
19,0,6,437.75603773069287,343.7630683509811
19,0,7,137.56835915766092,296.80293794494713
19,0,8,428.96199500019884,600.0
19,0,9,379.3359896123595,313.3408125327359
19,1,0,430.65574212992635,239.11058865428535
19,1,1,424.10602574373036,159.38444967795294
19,1,2,257.0524278247952,315.50323505930555
19,1,3,476.4761233602845,317.7789243816096
19,1,4,234.71627868344706,310.2094737044883
19,1,5,550.6107039450536,316.2794934709248
19,1,6,437.75603773069287,343.7630683509811
19,1,7,137.56835915766092,296.80293794494713
19,1,8,428.96199500019884,600.0
19,1,9,379.3359896123595,313.3408125327359
19,2,0,430.65574212992635,239.11058865428535
19,2,1,32.89101295976624,71.16385874654485
19,2,2,257.0524278247952,315.50323505930555
19,2,3,476.4761233602845,317.7789243816096
19,2,4,234.71627868344706,310.2094737044883
19,2,5,550.6107039450536,316.2794934709248
19,2,6,437.75603773069287,343.7630683509811
19,2,7,137.56835915766092,296.80293794494713
19,2,8,428.96199500019884,600.0
19,2,9,379.3359896123595,313.3408125327359
20,0,0,430.65574212992635,239.11058865428535
20,0,1,0.0,107.11492467670615
20,0,2,257.0524278247952,315.50323505930555
20,0,3,419.30225411121677,316.77341356304055
20,0,4,234.71627868344706,310.2094737044883
20,0,5,550.6107039450536,316.2794934709248
20,0,6,447.0679506850505,341.1743450154733
20,0,7,0.0,314.6965395294744
20,0,8,428.96199500019884,600.0
20,0,9,379.3359896123595,313.3408125327359
20,1,0,430.65574212992635,239.11058865428535
20,1,1,0.0,107.11492467670615
20,1,2,257.0524278247952,315.50323505930555
20,1,3,419.30225411121677,316.77341356304055
20,1,4,234.71627868344706,310.2094737044883
20,1,5,550.6107039450536,316.2794934709248
20,1,6,447.0679506850505,341.1743450154733
20,1,7,0.0,314.6965395294744
20,1,8,428.96199500019884,600.0
20,1,9,379.3359896123595,313.3408125327359
20,2,0,430.65574212992635,239.11058865428535
20,2,1,0.0,107.11492467670615
20,2,2,257.0524278247952,315.50323505930555
20,2,3,419.30225411121677,316.77341356304055
20,2,4,221.52922628237528,160.62668379930477
20,2,5,550.6107039450536,316.2794934709248
20,2,6,447.0679506850505,341.1743450154733
20,2,7,0.0,314.6965395294744
20,2,8,199.72524503880533,2.7629234318496287
20,2,9,379.3359896123595,313.3408125327359
21,0,0,457.9638160980302,266.29978778780884
21,0,1,0.0,107.11492467670615
21,0,2,257.0524278247952,315.50323505930555
21,0,3,439.96483488066104,326.7421640593172
21,0,4,201.46010816926824,226.6319742110357
21,0,5,471.04952252289775,312.080414794233
21,0,6,447.0679506850505,341.1743450154733
21,0,7,0.0,314.6965395294744
21,0,8,199.72524503880533,2.7629234318496287
21,0,9,379.3359896123595,313.3408125327359
21,1,0,457.9638160980302,266.29978778780884
21,1,1,0.0,107.11492467670615
21,1,2,257.0524278247952,315.50323505930555
21,1,3,439.96483488066104,326.7421640593172
21,1,4,201.46010816926824,226.6319742110357
21,1,5,471.04952252289775,312.080414794233
21,1,6,447.0679506850505,341.1743450154733
21,1,7,0.0,314.6965395294744
21,1,8,199.72524503880533,2.7629234318496287
21,1,9,379.3359896123595,313.3408125327359
21,2,0,457.9638160980302,266.29978778780884
21,2,1,0.0,107.11492467670615
