Iteration,Id,X,Y
50,50,,
0,0,486.29163310666286,319.2432991285592
0,1,485.8123906973516,319.35329834771824
0,2,0,585.4959257635411
0,3,483.75785776407065,340.78381510456427
0,4,485.88557630376516,319.4658003567041
0,5,485.71120735213907,319.1747222032688
0,6,485.640926321381,319.5010467396783
0,7,485.84450888778747,319.1365777398687
0,8,485.8844502135082,318.99773288357545
0,9,485.55023455807145,318.8776333560322
0,10,485.5378897551086,318.95666138114456
0,11,485.38302210634885,318.30229522284077
0,12,485.6346966383885,318.1373487848075
0,13,485.09845145411464,318.5225690585904
0,14,485.13613267087675,318.68496471921725
0,15,305.02957442638075,487.8234407743911
0,16,485.05740516558217,318.5331151675053
0,17,484.9462622216527,318.18132339389945
0,18,389.7618225243365,90.2171926266851
0,19,485.29803644574275,318.43986446569335
0,20,484.67011968553794,318.43709195325795
0,21,484.85995647207847,318.43915209978803
0,22,484.67521937918343,318.547744491244
0,23,484.92319835367425,318.6040204263902
0,24,484.5966212125491,318.4899543150542
0,25,484.65700044312473,318.3549609051899
0,26,485.09329616783134,318.62363401407134
0,27,484.5847509970926,318.31171029868926
0,28,148.229079387934,142.49285883021093
0,29,484.6288189093209,318.4521995969979
0,30,484.52466786571966,318.0889588299148
0,31,484.38436324232754,318.0390359287617
0,32,484.4411620472986,318.35098535074667
0,33,483.95853427013895,318.2059261101004
0,34,483.9127047048786,318.29824175857374
0,35,484.1510903922543,318.21822115150394
0,36,484.1806326256157,318.17530237456594
0,37,484.03255763569763,318.5171801228651
0,38,483.90266675825177,318.33661949255213
0,39,484.00619380945733,318.4830975793301
0,40,483.74461233708786,318.20910296541376
0,41,483.62530935841005,318.14261858417586
0,42,483.7968852948328,317.84456042226697
0,43,0,567.9294510708469
0,44,483.2982516556303,318.30149195452725
0,45,483.29459734967475,318.12866696405933
0,46,44.557085665689215,434.75384342502383
0,47,52.727419378875,138.99993349816518
0,48,483.0956542231634,318.2146646419517
0,49,483.4966733485896,318.16156345854733
1,0,483.00990216884435,317.67313746183146
1,1,482.81007414347386,317.79292311284195
1,2,482.9514789205406,318.1930787987165
1,3,482.56382829310144,317.61085723065474
1,4,482.55986040022697,317.4307902998866
1,5,482.7211385560768,317.3826428813528
1,6,482.9521008313929,317.64235413862474
1,7,482.35118333622825,317.5213519099985
1,8,482.6042027118534,317.47958147747477
1,9,482.2405813652062,317.4819340433556
1,10,482.40863155303424,317.33728152734153
1,11,485.38302210634885,318.30229522284077
