"Iteration","Best","Average"
0,0.0320996598980806,12.7897932043336
1,0.00167505468718441,12.8268311170122
2,0.00167505468718441,10.3827294921485
3,0.00523290501080349,7.73308990680713
4,0.00523290501080349,6.10679814143805
5,0.00523290501080349,5.89259543375498
6,0.00788927742591186,7.87711787444379
7,0.00206112879948099,9.38945747220433
8,0.00206112879948099,10.0261824071477
9,0.0173332642789107,9.44328909927613
10,0.0109832220594073,8.77303047041538
11,0.00241686683298846,7.39720619185306
12,0.00241686683298846,7.28807609665329
13,0.00295175324350486,6.17265696230724
14,0.0111502691378943,6.27052418859073
15,0.00324245325296469,5.74713375425212
16,0.00219020056124767,3.57969977272831
17,0.00219020056124767,2.64101722736494
18,0.000878245105260625,3.61008673245784
19,0.000878245105260625,4.18774013271262
20,0.00147697153896372,3.90054247916489
21,0.00147697153896372,4.04592633634255
22,0.00147697153896372,5.39127335214107
23,0.00028485314840107,3.74358122443007
24,0.00028485314840107,3.37078849083174
25,0.00141102368919548,3.20808725676909
26,0.001173676619469,2.27954509126128
27,6.06032957270993e-05,2.9921346731396
28,6.06032957270993e-05,4.71093055912999
29,6.06032957270993e-05,6.75633908032608
30,0.000253988949425011,7.38518299150194
31,0.00265248608222707,7.08603571064943
32,0.00299829097979013,7.51491363856694
33,0.00299829097979013,6.64847495385716
34,0.000264850730834973,5.67386311884148
35,0.000264850730834973,7.32294470506436
36,0.000264850730834973,6.48608098691413
37,0.000895206717177143,6.24303056401988
38,0.000895206717177143,4.94787868930504
39,0.000895206717177143,3.34930643359551
40,0.0025122553890611,2.09623195752467
41,0.000600308552507326,2.03018468080299
42,0.000600308552507326,2.45874393974321
43,0.000600308552507326,3.83482112181555
44,0.00133547197996811,5.9860179035722
45,0.00133547197996811,5.91301940741514
46,0.00038389078447419,5.05533814155173
47,5.29929581935749e-05,4.7893968357213
48,5.29929581935749e-05,4.99365496478317
49,5.29929581935749e-05,6.21276615484608
50,0.000628711029894466,6.68814564577863
51,0.00068373518049286,6.19526226826113
52,0.00172862143886787,5.81150775626081
53,0.00172862143886787,5.70731009431858
54,0.00172862143886787,6.99604199395654
55,0.0148609636865386,6.52370061665397
56,0.0165733892676162,5.20828630600031
57,0.00843539002254513,4.08221422965732
58,0.00843539002254513,4.54238776855988
59,0.00684356248630021,6.29633794694615
