"Iteration","Best","Average"
0,0.906835623822504,10.2706887099516
1,0.467828634457129,6.76158218131825
2,0.453084795795406,4.90733486924923
3,0.44721464613593,2.47389799197755
4,0.435025069536404,1.1187068601251
5,0.421149327665873,0.437391796404879
6,0.410097858885112,0.423991350964425
7,0.398241778725759,0.415276287286938
8,0.394076926203111,0.407085444636887
9,0.379934722754362,0.397945464544204
10,0.372219777290149,0.386249761160293
11,0.3579613385067,0.37657019315178
12,0.347978045130594,0.366237046481439
13,0.340149516709697,0.353944120659536
14,0.337986524079547,0.345764767979647
15,0.330243279457359,0.33962177232951
16,0.320505470741346,0.332373854081854
17,0.314190139847021,0.326129504167199
18,0.309910582227272,0.319587717090746
19,0.299874217120484,0.315685623546754
20,0.291121058373411,0.305606442521548
21,0.284303089773627,0.298355919800242
22,0.27567190736161,0.292346162973648
23,0.268247734717763,0.28370605135189
24,0.260184585021992,0.273343786152445
25,0.256132478375738,0.266847985896307
26,0.249108857104682,0.258135428488932
27,0.241610347578587,0.249592419623159
28,0.237090978588536,0.24627495966461
29,0.226921648250928,0.237372743615067
30,0.222125016980362,0.232203315873697
31,0.209606319203194,0.223328853204596
32,0.203360042574583,0.215262828845498
33,0.199094346570818,0.209956545893574
34,0.191441028011067,0.202304886836781
35,0.184304246849171,0.194049462508705
36,0.175119969775466,0.187614378494602
37,0.169801215018769,0.178807916695668
38,0.16442437197995,0.171180361018064
39,0.155364430898394,0.166306598855182
40,0.151451717772774,0.160903870314815
41,0.149181739509773,0.157387159322643
42,0.136261862615973,0.146342519398819
43,0.130295338346197,0.139050469190445
44,0.12583173528382,0.13342109855721
45,0.12118868599138,0.129249307643936
46,0.118781298610211,0.12585021089789
47,0.116484083572923,0.122443284242037
48,0.113095551265442,0.118719750321234
49,0.107824027584983,0.113804575744115
50,0.103487894201377,0.109420529021874
51,0.0995732757620898,0.105274616791066
52,0.0960485531034798,0.101986029986509
53,0.0928962389420653,0.0979587798275793
54,0.0859712806039177,0.0936087063053531
55,0.0820030746558375,0.0876966390458356
56,0.0759940400730776,0.0834174143170178
57,0.0730614437158327,0.0794069453935501
58,0.068606827981431,0.0744449015549679
59,0.0657327938386635,0.0714779263057815
