Iteration,Phase,Id,Fitness
0,0,0,4.615162982369572
0,0,1,25.340722061863996
0,0,2,12.536011789073633
0,0,3,21.157921474952637
0,0,4,31.716564917532274
0,0,5,25.49730419540191
0,0,6,14.434938555720516
0,0,7,9.379481357580794
0,0,8,0.5047856293361984
0,0,9,9.428630897346228
0,0,10,14.70084658146786
0,0,11,10.076074970988044
0,0,12,13.792337351515846
0,0,13,25.019227855897196
0,0,14,19.835113190423456
0,0,15,5.970462265225244
0,0,16,26.179273990128053
0,0,17,12.228917461097627
0,0,18,0.05059320057498505
0,0,19,23.918556710668085
0,0,20,23.84556846159804
0,0,21,12.884316096989062
0,0,22,0.1358304516693727
0,0,23,4.247308157615943
0,0,24,28.32799911999372
0,0,25,24.84742813577934
0,0,26,8.56064781033802
0,0,27,16.33809509991833
0,0,28,29.945854056776792
0,0,29,1.654307720357998
0,0,30,5.952880250158642
0,0,31,9.450204103611634
0,0,32,13.021124655729297
0,0,33,18.299888441974485
0,0,34,22.77900199523387
0,0,35,16.230676746477574
0,0,36,8.253461110040682
0,0,37,30.338349663719278
0,0,38,0.1716411786226399
0,0,39,0.9452530222493287
0,1,0,4.615162982369572
0,1,1,14.83553984367731
0,1,2,12.536011789073633
0,1,3,21.157921474952637
0,1,4,31.716564917532274
0,1,5,25.49730419540191
0,1,6,14.434938555720516
0,1,7,9.379481357580794
0,1,8,0.04940080980902546
0,1,9,9.428630897346228
0,1,10,14.70084658146786
0,1,11,7.177101019174366
0,1,12,0.14475427390527212
0,1,13,25.019227855897196
0,1,14,19.835113190423456
0,1,15,4.913736391890954
0,1,16,7.796801788478751
0,1,17,12.228917461097627
0,1,18,0.05059320057498505
0,1,19,23.918556710668085
0,1,20,23.84556846159804
0,1,21,12.884316096989062
0,1,22,0.1358304516693727
0,1,23,4.247308157615943
0,1,24,28.32799911999372
0,1,25,24.84742813577934
0,1,26,8.56064781033802
0,1,27,16.33809509991833
0,1,28,29.945854056776792
0,1,29,0.009863919249809703
0,1,30,5.952880250158642
0,1,31,9.450204103611634
0,1,32,13.021124655729297
0,1,33,18.299888441974485
0,1,34,22.77900199523387
0,1,35,16.230676746477574
0,1,36,8.253461110040682
0,1,37,30.338349663719278
0,1,38,0.1716411786226399
0,1,39,0.9452530222493287
0,2,0,4.615162982369572
0,2,1,14.83553984367731
0,2,2,12.536011789073633
0,2,3,21.157921474952637
0,2,4,31.716564917532274
0,2,5,25.49730419540191
0,2,6,14.434938555720516
0,2,7,9.379481357580794
0,2,8,0.04940080980902546
0,2,9,9.428630897346228
0,2,10,14.70084658146786
0,2,11,7.177101019174366
0,2,12,0.14475427390527212
0,2,13,25.019227855897196
0,2,14,19.835113190423456
0,2,15,4.913736391890954
0,2,16,7.796801788478751
0,2,17,12.228917461097627
0,2,18,28.63984272281557
0,2,19,23.918556710668085
0,2,20,23.84556846159804
0,2,21,12.884316096989062
0,2,22,0.1358304516693727
0,2,23,4.247308157615943
0,2,24,28.32799911999372
0,2,25,24.84742813577934
0,2,26,8.56064781033802
0,2,27,16.33809509991833
0,2,28,29.945854056776792
0,2,29,0.009863919249809703
0,2,30,5.952880250158642
0,2,31,9.450204103611634
0,2,32,13.021124655729297
0,2,33,18.299888441974485
0,2,34,22.77900199523387
0,2,35,16.230676746477574
0,2,36,8.253461110040682
0,2,37,30.338349663719278
0,2,38,4.840008578501531
0,2,39,0.9452530222493287
1,0,0,0.09261080423571966
1,0,1,14.83553984367731
1,0,2,7.251351967231809
1,0,3,21.157921474952637
1,0,4,20.565542575293644
1,0,5,25.49730419540191
1,0,6,14.434938555720516
1,0,7,9.379481357580794
1,0,8,0.04940080980902546
1,0,9,9.428630897346228
1,0,10,11.968196006595607
1,0,11,7.177101019174366
1,0,12,0.14475427390527212
1,0,13,25.019227855897196
1,0,14,19.835113190423456
1,0,15,4.913736391890954
1,0,16,2.233023684979721
1,0,17,12.228917461097627
1,0,18,26.596645535161013
1,0,19,18.47653300497993
1,0,20,5.983233363249002
1,0,21,12.884316096989062
1,0,22,0.1358304516693727
1,0,23,4.247308157615943
1,0,24,23.328921174586014
1,0,25,4.958459689968215
1,0,26,8.56064781033802
1,0,27,14.210702277525534
1,0,28,29.945854056776792
1,0,29,0.009863919249809703
1,0,30,5.952880250158642
1,0,31,9.450204103611634
1,0,32,6.730116865801152
1,0,33,18.299888441974485
1,0,34,14.303304439453967
1,0,35,16.230676746477574
1,0,36,6.392761251075735
1,0,37,28.151395983737515
1,0,38,1.6841830736361898
1,0,39,0.9452530222493287
1,1,0,0.09261080423571966
1,1,1,14.83553984367731
1,1,2,7.251351967231809
1,1,3,21.157921474952637
1,1,4,20.565542575293644
1,1,5,25.49730419540191
1,1,6,14.434938555720516
1,1,7,4.950656190730439
1,1,8,0.04940080980902546
1,1,9,7.405528217773244
1,1,10,11.968196006595607
1,1,11,7.177101019174366
1,1,12,0.14475427390527212
1,1,13,25.019227855897196
1,1,14,19.835113190423456
1,1,15,4.913736391890954
1,1,16,2.233023684979721
1,1,17,12.228917461097627
1,1,18,26.596645535161013
1,1,19,18.47653300497993
1,1,20,4.278484676582272
1,1,21,12.884316096989062
1,1,22,0.13140354141705765
1,1,23,4.247308157615943
1,1,24,23.328921174586014
1,1,25,4.958459689968215
1,1,26,1.8806986586881957
1,1,27,14.210702277525534
1,1,28,29.945854056776792
1,1,29,0.009863919249809703
1,1,30,5.952880250158642
1,1,31,9.450204103611634
1,1,32,6.730116865801152
1,1,33,18.299888441974485
1,1,34,0.06200439424146083
1,1,35,16.230676746477574
1,1,36,6.392761251075735
1,1,37,28.151395983737515
1,1,38,0.4796208556365792
1,1,39,0.9452530222493287
1,2,0,0.09261080423571966
1,2,1,14.83553984367731
1,2,2,7.251351967231809
1,2,3,21.157921474952637
1,2,4,20.565542575293644
1,2,5,25.49730419540191
1,2,6,14.434938555720516
1,2,7,4.950656190730439
1,2,8,24.691044739191362
1,2,9,7.405528217773244
1,2,10,11.968196006595607
1,2,11,7.177101019174366
1,2,12,40.56453173145293
1,2,13,25.019227855897196
1,2,14,19.835113190423456
1,2,15,4.913736391890954
1,2,16,2.233023684979721
1,2,17,12.228917461097627
1,2,18,26.596645535161013
1,2,19,18.47653300497993
1,2,20,4.278484676582272
1,2,21,12.884316096989062
1,2,22,0.13140354141705765
1,2,23,4.247308157615943
1,2,24,23.328921174586014
1,2,25,4.958459689968215
1,2,26,1.8806986586881957
1,2,27,14.210702277525534
1,2,28,29.945854056776792
1,2,29,18.359729365626695
1,2,30,5.952880250158642
1,2,31,9.450204103611634
1,2,32,6.730116865801152
1,2,33,18.299888441974485
1,2,34,0.06200439424146083
1,2,35,16.230676746477574
1,2,36,6.392761251075735
1,2,37,28.151395983737515
1,2,38,0.4796208556365792
1,2,39,31.498107790798244
2,0,0,0.09261080423571966
2,0,1,14.83553984367731
2,0,2,7.251351967231809
2,0,3,21.157921474952637
2,0,4,17.1050871783547
2,0,5,25.49730419540191
2,0,6,13.451593169129909
2,0,7,4.950656190730439
2,0,8,13.014292588108937
