"Iteration","Best","Average"
0,0.436722705227149,14.4019022088225
1,0.103140736743593,11.8948815900608
2,0.0858090800053037,9.74747657840126
3,0.0858090800053037,7.50146221550802
4,0.0200557977307263,6.96061943728789
5,0.00569996957205574,5.74181386713999
6,0.00569996957205574,4.04116541137235
7,0.00569996957205574,4.57935582963501
8,0.00512687198983181,5.45775641750257
9,0.00512687198983181,5.13395458157829
10,6.08061270997375e-05,5.96061998434859
11,6.08061270997375e-05,6.52427364455762
12,0.00389054278380553,5.51308335727669
13,0.00268065434687522,6.10749529088766
14,0.000408907496990758,5.84892611200536
15,0.000408907496990758,5.47992946800629
16,0.000408907496990758,5.21272836254064
17,6.33630311037745e-05,5.28106556168088
18,6.33630311037745e-05,5.37733167848923
19,3.41814742542092e-05,4.89824885929659
20,2.33251908018673e-05,5.35900595305556
21,2.22051843170875e-05,5.05997970054806
22,2.22051843170875e-05,5.13268782279782
23,2.22051843170875e-05,5.8660784826689
24,0.000713393204361438,5.805404970527
25,0.000713393204361438,4.3679161206373
26,0.00114780436732259,4.54164149660613
27,0.00114780436732259,4.99726692507232
28,0.00114780436732259,4.80482935067012
29,0.000720589626248399,3.66510340941024
30,0.000720589626248399,4.11857328431429
31,0.000720589626248399,4.73366080122212
32,0.000727699545915566,6.39057224874972
33,0.000120090657451604,6.15781864282225
34,0.000120090657451604,6.40323034318291
35,0.000120090657451604,5.65496710511154
36,0.00459317401252434,4.98513786103525
37,0.00266267609092663,4.73181083725112
38,0.00266267609092663,4.88798331753348
39,0.00841223769323998,3.44280582266989
40,0.00841223769323998,2.71448533503616
41,0.00841223769323998,3.36130749720639
42,0.00780397309231632,3.34663071315124
43,0.000838717515426612,4.28329986130473
44,0.000838717515426612,3.2807236376393
45,0.000434530369371719,3.89907458659288
46,0.000414372953992209,4.48023311291223
47,0.000414372953992209,5.44699798748524
48,0.000434530369371719,5.96430357533866
49,0.00209469395054991,6.87933259697801
50,0.00164789951773322,5.17953336687391
51,0.00164789951773322,4.66411892313142
52,0.000562735658661012,4.97483430895902
53,0.000562735658661012,5.79451785723682
54,0.00178122557961427,6.13493639499695
55,0.00236481524117785,5.73137445800439
56,0.000865643568470357,5.34083902695283
57,0.000865643568470357,5.85355840387499
58,0.000865643568470357,5.57007009432446
59,0.000281996452990022,2.929712943071
