Iteration,Phase,Id,X,Y
3,1,3,439.0374339411446,282.883136948266
3,1,4,23.457816886118177,283.5106907450493
3,1,5,88.50115536195027,348.83272954585453
3,1,6,150.6814513335314,313.33923070125434
3,1,7,442.8779517999576,577.9404346970168
3,1,8,434.8491939215481,526.4584646020173
3,1,9,0.0,311.8156335056364
3,2,0,600.0,334.01813596393134
3,2,1,117.63824143047981,238.54222261369546
3,2,2,164.0502084260072,292.12638085355474
3,2,3,439.0374339411446,282.883136948266
3,2,4,23.457816886118177,283.5106907450493
3,2,5,88.50115536195027,348.83272954585453
3,2,6,525.8815344495246,490.5265436337178
3,2,7,442.8779517999576,577.9404346970168
3,2,8,434.8491939215481,526.4584646020173
3,2,9,0.0,311.8156335056364
4,0,0,600.0,334.01813596393134
4,0,1,117.63824143047981,238.54222261369546
4,0,2,308.5087560373669,296.6506685161744
4,0,3,439.0374339411446,282.883136948266
4,0,4,23.457816886118177,283.5106907450493
4,0,5,25.272590874431533,291.6622799008387
4,0,6,525.8815344495246,490.5265436337178
4,0,7,442.8779517999576,577.9404346970168
4,0,8,434.8491939215481,526.4584646020173
4,0,9,0.0,311.8156335056364
4,1,0,600.0,334.01813596393134
4,1,1,117.63824143047981,238.54222261369546
4,1,2,308.5087560373669,296.6506685161744
4,1,3,439.0374339411446,282.883136948266
4,1,4,23.457816886118177,283.5106907450493
4,1,5,25.272590874431533,291.6622799008387
4,1,6,525.8815344495246,490.5265436337178
4,1,7,442.8779517999576,577.9404346970168
4,1,8,434.8491939215481,526.4584646020173
4,1,9,0.0,311.8156335056364
4,2,0,600.0,334.01813596393134
4,2,1,117.63824143047981,238.54222261369546
4,2,2,308.5087560373669,296.6506685161744
4,2,3,439.0374339411446,282.883136948266
4,2,4,23.457816886118177,283.5106907450493
4,2,5,25.272590874431533,291.6622799008387
4,2,6,525.8815344495246,490.5265436337178
4,2,7,228.0987204048389,179.33270269453848
4,2,8,434.8491939215481,526.4584646020173
4,2,9,0.0,311.8156335056364
5,0,0,600.0,334.01813596393134
5,0,1,287.3878440493695,272.4278767877048
5,0,2,553.1461249303937,297.50634705020474
5,0,3,439.0374339411446,282.883136948266
5,0,4,0.0,334.6741919830347
5,0,5,25.272590874431533,291.6622799008387
5,0,6,531.2214890166654,541.6493355319199
5,0,7,228.0987204048389,179.33270269453848
5,0,8,434.8491939215481,526.4584646020173
5,0,9,0.0,311.8156335056364
5,1,0,600.0,334.01813596393134
5,1,1,287.3878440493695,272.4278767877048
5,1,2,553.1461249303937,297.50634705020474
5,1,3,439.0374339411446,282.883136948266
5,1,4,0.0,334.6741919830347
5,1,5,25.272590874431533,291.6622799008387
5,1,6,531.2214890166654,541.6493355319199
5,1,7,228.0987204048389,179.33270269453848
5,1,8,434.8491939215481,526.4584646020173
5,1,9,0.0,311.8156335056364
5,2,0,600.0,334.01813596393134
5,2,1,287.3878440493695,272.4278767877048
5,2,2,553.1461249303937,297.50634705020474
5,2,3,439.0374339411446,282.883136948266
5,2,4,0.0,334.6741919830347
5,2,5,25.272590874431533,291.6622799008387
5,2,6,531.2214890166654,541.6493355319199
5,2,7,228.0987204048389,179.33270269453848
5,2,8,434.8491939215481,526.4584646020173
5,2,9,224.06219758354763,555.2513638358618
6,0,0,451.0036465756776,505.2930798746881
6,0,1,287.3878440493695,272.4278767877048
6,0,2,553.1461249303937,297.50634705020474
6,0,3,439.0374339411446,282.883136948266
6,0,4,13.911850164141015,293.8677257747235
6,0,5,227.82543046586107,309.0210057801963
6,0,6,531.2214890166654,541.6493355319199
6,0,7,219.79217458672352,249.6195956234085
6,0,8,434.8491939215481,526.4584646020173
6,0,9,485.8553636453548,560.0428140034055
6,1,0,451.0036465756776,505.2930798746881
6,1,1,287.3878440493695,272.4278767877048
6,1,2,553.1461249303937,297.50634705020474
6,1,3,439.0374339411446,282.883136948266
6,1,4,13.911850164141015,293.8677257747235
6,1,5,227.82543046586107,309.0210057801963
6,1,6,531.2214890166654,541.6493355319199
6,1,7,219.79217458672352,249.6195956234085
6,1,8,434.8491939215481,526.4584646020173
6,1,9,485.8553636453548,560.0428140034055
6,2,0,451.0036465756776,505.2930798746881
6,2,1,287.3878440493695,272.4278767877048
6,2,2,553.1461249303937,297.50634705020474
6,2,3,439.0374339411446,282.883136948266
6,2,4,13.911850164141015,293.8677257747235
6,2,5,227.82543046586107,309.0210057801963
6,2,6,531.2214890166654,541.6493355319199
6,2,7,219.79217458672352,249.6195956234085
6,2,8,434.8491939215481,526.4584646020173
6,2,9,485.8553636453548,560.0428140034055
7,0,0,451.0036465756776,505.2930798746881
7,0,1,287.3878440493695,272.4278767877048
7,0,2,600.0,316.1835269277972
7,0,3,439.0374339411446,282.883136948266
7,0,4,13.911850164141015,293.8677257747235
7,0,5,400.0997900335488,296.0683390092767
7,0,6,531.2214890166654,541.6493355319199
7,0,7,219.79217458672352,249.6195956234085
7,0,8,434.8491939215481,526.4584646020173
7,0,9,485.8553636453548,560.0428140034055
7,1,0,451.0036465756776,505.2930798746881
7,1,1,287.3878440493695,272.4278767877048
7,1,2,600.0,316.1835269277972
7,1,3,439.0374339411446,282.883136948266
7,1,4,13.911850164141015,293.8677257747235
7,1,5,400.0997900335488,296.0683390092767
7,1,6,531.2214890166654,541.6493355319199
7,1,7,219.79217458672352,249.6195956234085
7,1,8,434.8491939215481,526.4584646020173
7,1,9,485.8553636453548,560.0428140034055
7,2,0,451.0036465756776,505.2930798746881
7,2,1,287.3878440493695,272.4278767877048
7,2,2,600.0,316.1835269277972
7,2,3,178.32070710539645,540.0280409521176
7,2,4,13.911850164141015,293.8677257747235
7,2,5,400.0997900335488,296.0683390092767
7,2,6,531.2214890166654,541.6493355319199
7,2,7,219.79217458672352,249.6195956234085
7,2,8,362.8377683978597,529.3575565530896
7,2,9,485.8553636453548,560.0428140034055
8,0,0,436.0980771989484,489.5502887182433
8,0,1,287.3878440493695,272.4278767877048
8,0,2,600.0,316.1835269277972
8,0,3,178.32070710539645,540.0280409521176
8,0,4,42.36870415374436,298.02797164921355
8,0,5,400.0997900335488,296.0683390092767
8,0,6,471.2111646874293,546.314599709963
8,0,7,361.8800679671752,317.79342289305885
8,0,8,362.80894235335853,326.094657887536
8,0,9,485.8553636453548,560.0428140034055
8,1,0,436.0980771989484,489.5502887182433
8,1,1,287.3878440493695,272.4278767877048
8,1,2,600.0,316.1835269277972
8,1,3,178.32070710539645,540.0280409521176
8,1,4,42.36870415374436,298.02797164921355
8,1,5,400.0997900335488,296.0683390092767
8,1,6,471.2111646874293,546.314599709963
8,1,7,361.8800679671752,317.79342289305885
8,1,8,362.80894235335853,326.094657887536
8,1,9,485.8553636453548,560.0428140034055
8,2,0,436.0980771989484,489.5502887182433
8,2,1,287.3878440493695,272.4278767877048
8,2,2,600.0,316.1835269277972
8,2,3,178.32070710539645,540.0280409521176
8,2,4,42.36870415374436,298.02797164921355
8,2,5,400.0997900335488,296.0683390092767
8,2,6,471.2111646874293,546.314599709963
8,2,7,361.8800679671752,317.79342289305885
8,2,8,362.80894235335853,326.094657887536
8,2,9,485.8553636453548,560.0428140034055
9,0,0,436.0980771989484,489.5502887182433
9,0,1,272.5118727436061,306.08699510481614
9,0,2,600.0,316.1835269277972
9,0,3,414.2756352826009,560.2814087656088
9,0,4,42.36870415374436,298.02797164921355
9,0,5,400.0997900335488,296.0683390092767
9,0,6,471.2111646874293,546.314599709963
9,0,7,361.8800679671752,317.79342289305885
9,0,8,362.80894235335853,326.094657887536
9,0,9,485.8553636453548,560.0428140034055
9,1,0,436.0980771989484,489.5502887182433
9,1,1,272.5118727436061,306.08699510481614
9,1,2,600.0,316.1835269277972
9,1,3,414.2756352826009,560.2814087656088
9,1,4,42.36870415374436,298.02797164921355
9,1,5,400.0997900335488,296.0683390092767
9,1,6,471.2111646874293,546.314599709963
9,1,7,361.8800679671752,317.79342289305885
9,1,8,362.80894235335853,326.094657887536
9,1,9,485.8553636453548,560.0428140034055
9,2,0,436.0980771989484,489.5502887182433
9,2,1,272.5118727436061,306.08699510481614
9,2,2,600.0,316.1835269277972
9,2,3,414.2756352826009,560.2814087656088
9,2,4,42.36870415374436,298.02797164921355
9,2,5,400.0997900335488,296.0683390092767
9,2,6,471.2111646874293,546.314599709963
9,2,7,361.8800679671752,317.79342289305885
9,2,8,362.80894235335853,326.094657887536
9,2,9,485.8553636453548,560.0428140034055
10,0,0,434.5241601922791,359.6335256701604
10,0,1,272.5118727436061,306.08699510481614
10,0,2,600.0,316.1835269277972
10,0,3,414.2756352826009,560.2814087656088
10,0,4,42.36870415374436,298.02797164921355
10,0,5,400.0997900335488,296.0683390092767
10,0,6,471.2111646874293,546.314599709963
10,0,7,361.8800679671752,317.79342289305885
10,0,8,396.3099221033081,334.4662500938468
10,0,9,485.8553636453548,560.0428140034055
10,1,0,434.5241601922791,359.6335256701604
10,1,1,272.5118727436061,306.08699510481614
10,1,2,600.0,316.1835269277972
10,1,3,414.2756352826009,560.2814087656088
10,1,4,42.36870415374436,298.02797164921355
10,1,5,400.0997900335488,296.0683390092767
10,1,6,471.2111646874293,546.314599709963
10,1,7,361.8800679671752,317.79342289305885
10,1,8,396.3099221033081,334.4662500938468
10,1,9,485.8553636453548,560.0428140034055
10,2,0,434.5241601922791,359.6335256701604
10,2,1,272.5118727436061,306.08699510481614
10,2,2,600.0,316.1835269277972
10,2,3,414.2756352826009,560.2814087656088
10,2,4,42.36870415374436,298.02797164921355
10,2,5,400.0997900335488,296.0683390092767
10,2,6,471.2111646874293,546.314599709963
10,2,7,361.8800679671752,317.79342289305885
10,2,8,396.3099221033081,334.4662500938468
10,2,9,485.8553636453548,560.0428140034055
11,0,0,434.5241601922791,359.6335256701604
11,0,1,258.62741468657555,309.50800384121294
11,0,2,600.0,316.1835269277972
11,0,3,414.2756352826009,560.2814087656088
11,0,4,43.983661301692386,303.47076772631675
11,0,5,400.0997900335488,296.0683390092767
11,0,6,471.2111646874293,546.314599709963
11,0,7,361.8800679671752,317.79342289305885
11,0,8,396.3099221033081,334.4662500938468
11,0,9,415.13202009062786,600.0
11,1,0,434.5241601922791,359.6335256701604
11,1,1,258.62741468657555,309.50800384121294
11,1,2,600.0,316.1835269277972
11,1,3,414.2756352826009,560.2814087656088
11,1,4,43.983661301692386,303.47076772631675
11,1,5,400.0997900335488,296.0683390092767
11,1,6,471.2111646874293,546.314599709963
11,1,7,361.8800679671752,317.79342289305885
11,1,8,396.3099221033081,334.4662500938468
11,1,9,415.13202009062786,600.0
11,2,0,434.5241601922791,359.6335256701604
11,2,1,258.62741468657555,309.50800384121294
11,2,2,202.69627806191943,578.7863771608389
11,2,3,414.2756352826009,560.2814087656088
11,2,4,43.983661301692386,303.47076772631675
11,2,5,400.0997900335488,296.0683390092767
11,2,6,471.2111646874293,546.314599709963
11,2,7,361.8800679671752,317.79342289305885
11,2,8,396.3099221033081,334.4662500938468
11,2,9,415.13202009062786,600.0
12,0,0,434.5241601922791,359.6335256701604
12,0,1,258.62741468657555,309.50800384121294
12,0,2,125.53917674156972,364.14837422513943
12,0,3,447.67449766933566,547.7723802830612
12,0,4,43.983661301692386,303.47076772631675
12,0,5,400.0997900335488,296.0683390092767
12,0,6,471.2111646874293,546.314599709963
12,0,7,361.8800679671752,317.79342289305885
12,0,8,396.3099221033081,334.4662500938468
12,0,9,415.13202009062786,600.0
12,1,0,434.5241601922791,359.6335256701604
12,1,1,258.62741468657555,309.50800384121294
12,1,2,125.53917674156972,364.14837422513943
12,1,3,447.67449766933566,547.7723802830612
12,1,4,43.983661301692386,303.47076772631675
12,1,5,400.0997900335488,296.0683390092767
12,1,6,471.2111646874293,546.314599709963
12,1,7,361.8800679671752,317.79342289305885
12,1,8,396.3099221033081,334.4662500938468
12,1,9,415.13202009062786,600.0
12,2,0,434.5241601922791,359.6335256701604
12,2,1,258.62741468657555,309.50800384121294
12,2,2,125.53917674156972,364.14837422513943
12,2,3,447.67449766933566,547.7723802830612
12,2,4,43.983661301692386,303.47076772631675
12,2,5,211.93423664782534,540.5294212277928
12,2,6,503.83304603590193,338.9338693975854
12,2,7,361.8800679671752,317.79342289305885
12,2,8,396.3099221033081,334.4662500938468
12,2,9,415.13202009062786,600.0
13,0,0,434.5241601922791,359.6335256701604
13,0,1,258.62741468657555,309.50800384121294
13,0,2,125.53917674156972,364.14837422513943
13,0,3,447.67449766933566,547.7723802830612
13,0,4,43.983661301692386,303.47076772631675
13,0,5,211.93423664782534,540.5294212277928
13,0,6,503.83304603590193,338.9338693975854
13,0,7,361.8800679671752,317.79342289305885
13,0,8,396.3099221033081,334.4662500938468
13,0,9,415.13202009062786,600.0
13,1,0,395.08076767525847,313.2896428386162
13,1,1,258.62741468657555,309.50800384121294
13,1,2,125.53917674156972,364.14837422513943
13,1,3,447.67449766933566,547.7723802830612
13,1,4,43.983661301692386,303.47076772631675
13,1,5,211.93423664782534,540.5294212277928
13,1,6,503.83304603590193,338.9338693975854
13,1,7,361.8800679671752,317.79342289305885
13,1,8,396.3099221033081,334.4662500938468
13,1,9,415.13202009062786,600.0
13,2,0,395.08076767525847,313.2896428386162
13,2,1,258.62741468657555,309.50800384121294
13,2,2,125.53917674156972,364.14837422513943
13,2,3,447.67449766933566,547.7723802830612
13,2,4,43.983661301692386,303.47076772631675
13,2,5,211.93423664782534,540.5294212277928
13,2,6,503.83304603590193,338.9338693975854
13,2,7,597.8402346136834,457.2365428708223
13,2,8,396.3099221033081,334.4662500938468
13,2,9,415.13202009062786,600.0
14,0,0,395.08076767525847,313.2896428386162
14,0,1,215.09942266211084,314.78808481162616
14,0,2,125.53917674156972,364.14837422513943
14,0,3,447.67449766933566,547.7723802830612
14,0,4,43.983661301692386,303.47076772631675
14,0,5,211.93423664782534,540.5294212277928
14,0,6,448.52473417053477,374.7145353877364
14,0,7,450.24892928653077,439.7525939529261
14,0,8,440.65158174994804,305.62741457706227
14,0,9,415.13202009062786,600.0
14,1,0,395.08076767525847,313.2896428386162
14,1,1,215.09942266211084,314.78808481162616
14,1,2,125.53917674156972,364.14837422513943
14,1,3,447.67449766933566,547.7723802830612
14,1,4,43.983661301692386,303.47076772631675
14,1,5,211.93423664782534,540.5294212277928
14,1,6,448.52473417053477,374.7145353877364
14,1,7,450.24892928653077,439.7525939529261
14,1,8,440.65158174994804,305.62741457706227
14,1,9,415.13202009062786,600.0
14,2,0,395.08076767525847,313.2896428386162
14,2,1,215.09942266211084,314.78808481162616
14,2,2,125.53917674156972,364.14837422513943
14,2,3,447.67449766933566,547.7723802830612
14,2,4,43.983661301692386,303.47076772631675
14,2,5,211.93423664782534,540.5294212277928
14,2,6,448.52473417053477,374.7145353877364
14,2,7,450.24892928653077,439.7525939529261
14,2,8,440.65158174994804,305.62741457706227
14,2,9,415.13202009062786,600.0
15,0,0,395.08076767525847,313.2896428386162
15,0,1,215.09942266211084,314.78808481162616
15,0,2,193.36749272464837,310.623039824323
15,0,3,447.67449766933566,547.7723802830612
15,0,4,0.0,307.52808820104065
15,0,5,211.93423664782534,540.5294212277928
15,0,6,445.21527636601945,308.75209049487944
15,0,7,450.24892928653077,439.7525939529261
15,0,8,440.65158174994804,305.62741457706227
15,0,9,428.8576562759063,512.5386153384287
15,1,0,395.08076767525847,313.2896428386162
15,1,1,215.09942266211084,314.78808481162616
15,1,2,193.36749272464837,310.623039824323
15,1,3,447.67449766933566,547.7723802830612
15,1,4,0.0,307.52808820104065
15,1,5,211.93423664782534,540.5294212277928
15,1,6,445.21527636601945,308.75209049487944
15,1,7,450.24892928653077,439.7525939529261
15,1,8,440.65158174994804,305.62741457706227
15,1,9,428.8576562759063,512.5386153384287
15,2,0,395.08076767525847,313.2896428386162
15,2,1,215.09942266211084,314.78808481162616
15,2,2,193.36749272464837,310.623039824323
15,2,3,447.67449766933566,547.7723802830612
15,2,4,0.0,307.52808820104065
15,2,5,211.93423664782534,540.5294212277928
15,2,6,445.21527636601945,308.75209049487944
15,2,7,450.24892928653077,439.7525939529261
15,2,8,440.65158174994804,305.62741457706227
15,2,9,428.8576562759063,512.5386153384287
16,0,0,395.08076767525847,313.2896428386162
16,0,1,215.09942266211084,314.78808481162616
16,0,2,30.57962263277645,311.5977770572745
16,0,3,447.67449766933566,547.7723802830612
16,0,4,0.0,307.52808820104065
16,0,5,211.93423664782534,540.5294212277928
16,0,6,445.21527636601945,308.75209049487944
16,0,7,443.58319436496504,319.25596059929035
16,0,8,440.65158174994804,305.62741457706227
16,0,9,428.8576562759063,512.5386153384287
16,1,0,395.08076767525847,313.2896428386162
16,1,1,215.09942266211084,314.78808481162616
16,1,2,30.57962263277645,311.5977770572745
16,1,3,447.67449766933566,547.7723802830612
16,1,4,0.0,307.52808820104065
16,1,5,211.93423664782534,540.5294212277928
16,1,6,445.21527636601945,308.75209049487944
16,1,7,443.58319436496504,319.25596059929035
16,1,8,440.65158174994804,305.62741457706227
16,1,9,422.56061129672025,342.11132215317497
16,2,0,395.08076767525847,313.2896428386162
16,2,1,215.09942266211084,314.78808481162616
16,2,2,30.57962263277645,311.5977770572745
16,2,3,447.67449766933566,547.7723802830612
16,2,4,0.0,307.52808820104065
16,2,5,211.93423664782534,540.5294212277928
16,2,6,445.21527636601945,308.75209049487944
16,2,7,443.58319436496504,319.25596059929035
16,2,8,440.65158174994804,305.62741457706227
16,2,9,422.56061129672025,342.11132215317497
17,0,0,395.08076767525847,313.2896428386162
17,0,1,383.7736795864476,315.07797105623376
17,0,2,30.57962263277645,311.5977770572745
17,0,3,447.67449766933566,547.7723802830612
17,0,4,0.0,307.88722165960746
17,0,5,211.93423664782534,540.5294212277928
17,0,6,445.21527636601945,308.75209049487944
17,0,7,443.58319436496504,319.25596059929035
17,0,8,440.65158174994804,305.62741457706227
17,0,9,422.56061129672025,342.11132215317497
17,1,0,395.08076767525847,313.2896428386162
17,1,1,386.14698731626027,313.927911733349
17,1,2,30.57962263277645,311.5977770572745
17,1,3,447.67449766933566,547.7723802830612
17,1,4,0.0,307.88722165960746
17,1,5,211.93423664782534,540.5294212277928
17,1,6,445.21527636601945,308.75209049487944
17,1,7,443.58319436496504,319.25596059929035
17,1,8,440.65158174994804,305.62741457706227
17,1,9,422.56061129672025,342.11132215317497
17,2,0,395.08076767525847,313.2896428386162
17,2,1,386.14698731626027,313.927911733349
17,2,2,30.57962263277645,311.5977770572745
17,2,3,505.59403309747006,335.70483469252304
17,2,4,0.0,307.88722165960746
17,2,5,290.0540726158449,37.520774980854156
17,2,6,445.21527636601945,308.75209049487944
17,2,7,443.58319436496504,319.25596059929035
17,2,8,440.65158174994804,305.62741457706227
17,2,9,422.56061129672025,342.11132215317497
18,0,0,402.18512761346534,313.2472393383522
18,0,1,386.14698731626027,313.927911733349
18,0,2,30.57962263277645,311.5977770572745
18,0,3,505.59403309747006,335.70483469252304
18,0,4,0.0,320.294779019563
18,0,5,236.95672792098756,308.7973191001271
18,0,6,445.21527636601945,308.75209049487944
18,0,7,444.39434772595405,310.7021174302668
18,0,8,440.65158174994804,305.62741457706227
18,0,9,422.56061129672025,342.11132215317497
18,1,0,402.18512761346534,313.2472393383522
18,1,1,386.14698731626027,313.927911733349
18,1,2,30.57962263277645,311.5977770572745
18,1,3,505.59403309747006,335.70483469252304
18,1,4,52.53397583905682,318.4952593784758
18,1,5,236.95672792098756,308.7973191001271
18,1,6,445.21527636601945,308.75209049487944
18,1,7,444.39434772595405,310.7021174302668
18,1,8,440.65158174994804,305.62741457706227
18,1,9,422.56061129672025,342.11132215317497
18,2,0,402.18512761346534,313.2472393383522
18,2,1,386.14698731626027,313.927911733349
18,2,2,30.57962263277645,311.5977770572745
18,2,3,505.59403309747006,335.70483469252304
18,2,4,52.53397583905682,318.4952593784758
18,2,5,236.95672792098756,308.7973191001271
18,2,6,445.21527636601945,308.75209049487944
18,2,7,444.39434772595405,310.7021174302668
18,2,8,595.6831917201725,549.9241262884889
18,2,9,422.56061129672025,342.11132215317497
19,0,0,402.18512761346534,313.2472393383522
19,0,1,444.08003106321036,317.98983446062374
19,0,2,30.57962263277645,311.5977770572745
19,0,3,220.0486544618629,326.5041620360339
19,0,4,100.2238147463236,315.45224941977335
19,0,5,321.5983139771806,309.82345646954343
19,0,6,445.21527636601945,308.75209049487944
19,0,7,444.39434772595405,310.7021174302668
19,0,8,595.6831917201725,549.9241262884889
19,0,9,422.56061129672025,342.11132215317497
19,1,0,402.18512761346534,313.2472393383522
19,1,1,444.08003106321036,317.98983446062374
19,1,2,30.57962263277645,311.5977770572745
19,1,3,220.0486544618629,326.5041620360339
19,1,4,100.2238147463236,315.45224941977335
19,1,5,321.5983139771806,309.82345646954343
19,1,6,445.21527636601945,308.75209049487944
19,1,7,444.39434772595405,310.7021174302668
19,1,8,595.6831917201725,549.9241262884889
19,1,9,422.56061129672025,342.11132215317497
19,2,0,402.18512761346534,313.2472393383522
19,2,1,444.08003106321036,317.98983446062374
19,2,2,30.57962263277645,311.5977770572745
19,2,3,220.0486544618629,326.5041620360339
19,2,4,100.2238147463236,315.45224941977335
19,2,5,321.5983139771806,309.82345646954343
19,2,6,445.21527636601945,308.75209049487944
19,2,7,444.39434772595405,310.7021174302668
19,2,8,595.6831917201725,549.9241262884889
19,2,9,422.56061129672025,342.11132215317497
20,0,0,402.18512761346534,313.2472393383522
20,0,1,444.08003106321036,317.98983446062374
20,0,2,0.0,315.28342643689246
20,0,3,220.0486544618629,326.5041620360339
20,0,4,100.2238147463236,315.45224941977335
20,0,5,405.59556976043433,306.27231856029795
20,0,6,445.21527636601945,308.75209049487944
20,0,7,444.39434772595405,310.7021174302668
20,0,8,595.6831917201725,549.9241262884889
20,0,9,422.56061129672025,342.11132215317497
20,1,0,402.18512761346534,313.2472393383522
20,1,1,444.08003106321036,317.98983446062374
20,1,2,0.0,315.28342643689246
20,1,3,220.0486544618629,326.5041620360339
20,1,4,100.2238147463236,315.45224941977335
20,1,5,405.59556976043433,306.27231856029795
20,1,6,445.21527636601945,308.75209049487944
20,1,7,444.39434772595405,310.7021174302668
20,1,8,595.6831917201725,549.9241262884889
20,1,9,422.56061129672025,342.11132215317497
20,2,0,402.18512761346534,313.2472393383522
20,2,1,444.08003106321036,317.98983446062374
20,2,2,0.0,315.28342643689246
20,2,3,220.0486544618629,326.5041620360339
20,2,4,100.2238147463236,315.45224941977335
20,2,5,405.59556976043433,306.27231856029795
20,2,6,336.18234812649195,286.79766142642154
20,2,7,444.39434772595405,310.7021174302668
20,2,8,595.6831917201725,549.9241262884889
20,2,9,422.56061129672025,342.11132215317497
21,0,0,402.18512761346534,313.2472393383522
21,0,1,444.08003106321036,317.98983446062374
21,0,2,0.0,315.28342643689246
21,0,3,394.40186310317097,335.62263213606275
21,0,4,100.2238147463236,315.45224941977335
21,0,5,405.59556976043433,306.27231856029795
21,0,6,300.6834030032606,300.6940318256667
21,0,7,444.39434772595405,310.7021174302668
21,0,8,600.0,315.83493734182656
21,0,9,422.56061129672025,342.11132215317497
21,1,0,402.18512761346534,313.2472393383522
21,1,1,444.08003106321036,317.98983446062374
21,1,2,0.0,315.28342643689246
21,1,3,394.40186310317097,335.62263213606275
21,1,4,100.2238147463236,315.45224941977335
21,1,5,405.59556976043433,306.27231856029795
21,1,6,300.6834030032606,300.6940318256667
21,1,7,444.39434772595405,310.7021174302668
21,1,8,600.0,315.83493734182656
21,1,9,422.56061129672025,342.11132215317497
