Iteration,Phase,Id,Fitness
0,0,0,-0.40782240631667377
0,0,1,-0.1595019770394313
0,0,2,-0.39619977601333123
0,0,3,-0.6041847316629273
0,0,4,-0.9919005155925955
0,0,5,-0.13954788791464184
0,0,6,-4.708489088619481e-14
0,0,7,-0.0035629556416009126
0,0,8,-0.24434885300800532
0,0,9,-0.36803672897359957
0,1,0,-0.40782240631667377
0,1,1,-0.1595019770394313
0,1,2,-0.39619977601333123
0,1,3,-0.6041847316629273
0,1,4,-0.9919005155925955
0,1,5,-0.13954788791464184
0,1,6,-4.708489088619481e-14
0,1,7,-0.0035629556416009126
0,1,8,-0.24434885300800532
0,1,9,-0.36803672897359957
0,2,0,-0.40782240631667377
0,2,1,-0.1595019770394313
0,2,2,-0.39619977601333123
0,2,3,-0.6041847316629273
0,2,4,-0.9919005155925955
0,2,5,-0.13954788791464184
0,2,6,-4.708489088619481e-14
0,2,7,-0.0035629556416009126
0,2,8,-0.24434885300800532
0,2,9,-0.36803672897359957
1,0,0,-0.40782240631667377
1,0,1,-0.1595019770394313
1,0,2,-1.3568213874209925
1,0,3,-0.6041847316629273
1,0,4,-0.9919005155925955
1,0,5,-0.13954788791464184
1,0,6,-0.02112665244152591
1,0,7,-0.006639295359770099
1,0,8,-0.6722018440330305
1,0,9,-0.7969936296650216
1,1,0,-0.40782240631667377
1,1,1,-0.1595019770394313
1,1,2,-1.3568213874209925
1,1,3,-0.6041847316629273
1,1,4,-0.9919005155925955
1,1,5,-0.13954788791464184
1,1,6,-0.02112665244152591
1,1,7,-0.006639295359770099
1,1,8,-0.6722018440330305
1,1,9,-0.7969936296650216
1,2,0,-0.40782240631667377
1,2,1,-0.1595019770394313
1,2,2,-1.3568213874209925
1,2,3,-0.6041847316629273
1,2,4,-0.9919005155925955
1,2,5,-0.13954788791464184
1,2,6,-0.02112665244152591
1,2,7,-0.006639295359770099
1,2,8,-0.6722018440330305
1,2,9,-0.7969936296650216
2,0,0,-0.40782240631667377
2,0,1,-0.1595019770394313
2,0,2,-1.3568213874209925
2,0,3,-1.1872286602242514
2,0,4,-1.0044949198102275
2,0,5,-0.4393508553217843
2,0,6,-0.2832727923219757
2,0,7,-0.006639295359770099
2,0,8,-0.6722018440330305
2,0,9,-0.7969936296650216
2,1,0,-0.40782240631667377
2,1,1,-0.1595019770394313
2,1,2,-1.3568213874209925
2,1,3,-1.1872286602242514
2,1,4,-1.0044949198102275
2,1,5,-0.4393508553217843
2,1,6,-0.2832727923219757
2,1,7,-0.006639295359770099
2,1,8,-0.6722018440330305
2,1,9,-0.7969936296650216
2,2,0,-0.40782240631667377
2,2,1,-0.1595019770394313
2,2,2,-1.3568213874209925
2,2,3,-1.1872286602242514
2,2,4,-1.0044949198102275
2,2,5,-0.4393508553217843
2,2,6,-0.2832727923219757
2,2,7,-0.006639295359770099
2,2,8,-0.6722018440330305
2,2,9,-0.7969936296650216
3,0,0,-0.40782240631667377
3,0,1,-0.2186690572089606
3,0,2,-1.3568213874209925
3,0,3,-1.1872286602242514
3,0,4,-1.0044949198102275
3,0,5,-0.4393508553217843
3,0,6,-0.3611975560535095
3,0,7,-0.006639295359770099
3,0,8,-0.6722018440330305
3,0,9,-0.7969936296650216
3,1,0,-0.40782240631667377
3,1,1,-0.2186690572089606
3,1,2,-1.3568213874209925
3,1,3,-1.1872286602242514
3,1,4,-1.0044949198102275
3,1,5,-0.4393508553217843
3,1,6,-0.3611975560535095
3,1,7,-0.006639295359770099
3,1,8,-0.6722018440330305
3,1,9,-0.7969936296650216
3,2,0,-0.40782240631667377
3,2,1,-0.2186690572089606
3,2,2,-1.3568213874209925
3,2,3,-1.1872286602242514
3,2,4,-1.0044949198102275
3,2,5,-0.4393508553217843
3,2,6,-0.3611975560535095
3,2,7,-0.006639295359770099
3,2,8,-0.6722018440330305
3,2,9,-0.7969936296650216
4,0,0,-0.40782240631667377
4,0,1,-0.7415934206462452
4,0,2,-1.3568213874209925
4,0,3,-1.1872286602242514
4,0,4,-1.0044949198102275
4,0,5,-1.0024564555383684
4,0,6,-0.542732028180681
4,0,7,-0.3652049607027542
4,0,8,-0.7210487031588227
4,0,9,-0.7969936296650216
4,1,0,-0.40782240631667377
4,1,1,-0.7709324669289621
4,1,2,-1.3568213874209925
4,1,3,-1.1872286602242514
4,1,4,-1.0044949198102275
4,1,5,-1.0024564555383684
4,1,6,-0.542732028180681
4,1,7,-0.3652049607027542
4,1,8,-0.7210487031588227
4,1,9,-0.7969936296650216
4,2,0,-1.9433281366273542e-07
4,2,1,-0.7709324669289621
4,2,2,-1.3568213874209925
4,2,3,-1.1872286602242514
4,2,4,-1.0044949198102275
4,2,5,-1.0024564555383684
4,2,6,-0.542732028180681
4,2,7,-0.3652049607027542
4,2,8,-0.7210487031588227
4,2,9,-2.864728977728758e-11
5,0,0,-3.241337588827462e-05
5,0,1,-0.7709324669289621
5,0,2,-1.3568213874209925
5,0,3,-1.1872286602242514
5,0,4,-1.0044949198102275
5,0,5,-1.0024564555383684
5,0,6,-0.7654110928835572
5,0,7,-0.3652049607027542
5,0,8,-0.7210487031588227
5,0,9,-2.864728977728758e-11
5,1,0,-3.241337588827462e-05
5,1,1,-0.7709324669289621
5,1,2,-1.3568213874209925
5,1,3,-1.1872286602242514
5,1,4,-1.0044949198102275
5,1,5,-1.0024564555383684
5,1,6,-0.7654110928835572
5,1,7,-0.3652049607027542
5,1,8,-0.7210487031588227
5,1,9,-2.864728977728758e-11
5,2,0,-3.241337588827462e-05
5,2,1,-0.7709324669289621
5,2,2,-1.3568213874209925
5,2,3,-1.1872286602242514
5,2,4,-1.0044949198102275
5,2,5,-1.0024564555383684
5,2,6,-0.7654110928835572
5,2,7,-0.3652049607027542
5,2,8,-0.7210487031588227
5,2,9,-2.864728977728758e-11
6,0,0,-0.02784134807117978
6,0,1,-0.7709324669289621
6,0,2,-1.3568213874209925
6,0,3,-1.1872286602242514
6,0,4,-1.0044949198102275
6,0,5,-1.0024564555383684
6,0,6,-0.7654110928835572
6,0,7,-0.3652049607027542
6,0,8,-0.7210487031588227
6,0,9,-7.834792557129425e-05
6,1,0,-0.02784134807117978
6,1,1,-0.7709324669289621
6,1,2,-1.3568213874209925
6,1,3,-1.1872286602242514
6,1,4,-1.0044949198102275
6,1,5,-1.0024564555383684
6,1,6,-0.7654110928835572
6,1,7,-0.3652049607027542
6,1,8,-0.7210487031588227
6,1,9,-7.834792557129425e-05
6,2,0,-0.02784134807117978
6,2,1,-0.7709324669289621
6,2,2,-0.008142227894355173
6,2,3,-0.04454501878422976
6,2,4,-1.0044949198102275
6,2,5,-1.0024564555383684
6,2,6,-0.7654110928835572
6,2,7,-0.3652049607027542
6,2,8,-0.7210487031588227
6,2,9,-7.834792557129425e-05
7,0,0,-0.02784134807117978
7,0,1,-0.7709324669289621
7,0,2,-0.008142227894355173
7,0,3,-0.9448081281650638
7,0,4,-1.0218777277850335
7,0,5,-1.0024564555383684
7,0,6,-0.7654110928835572
7,0,7,-0.3652049607027542
7,0,8,-0.7210487031588227
7,0,9,-7.834792557129425e-05
7,1,0,-0.02784134807117978
7,1,1,-0.7709324669289621
7,1,2,-0.008142227894355173
7,1,3,-0.9448081281650638
7,1,4,-1.0218777277850335
7,1,5,-1.0024564555383684
7,1,6,-0.8001580700430185
7,1,7,-0.3652049607027542
7,1,8,-0.7210487031588227
7,1,9,-7.834792557129425e-05
7,2,0,-0.02784134807117978
7,2,1,-0.7709324669289621
7,2,2,-0.008142227894355173
7,2,3,-0.9448081281650638
7,2,4,-1.0218777277850335
7,2,5,-1.0024564555383684
7,2,6,-0.8001580700430185
7,2,7,-0.3652049607027542
7,2,8,-0.7210487031588227
7,2,9,-7.834792557129425e-05
8,0,0,-0.02784134807117978
8,0,1,-0.8613713708006325
8,0,2,-0.028130800304277528
8,0,3,-0.9448081281650638
8,0,4,-1.0218777277850335
8,0,5,-1.1422094991196694
8,0,6,-0.8007042775558936
8,0,7,-0.3652049607027542
8,0,8,-0.7210487031588227
8,0,9,-0.012487783080887882
8,1,0,-0.02784134807117978
8,1,1,-0.8613713708006325
8,1,2,-0.028130800304277528
8,1,3,-0.9448081281650638
8,1,4,-1.0218777277850335
8,1,5,-1.1422094991196694
8,1,6,-0.8007042775558936
8,1,7,-0.3652049607027542
8,1,8,-0.7210487031588227
8,1,9,-0.012487783080887882
8,2,0,-0.02784134807117978
8,2,1,-0.8613713708006325
8,2,2,-0.028130800304277528
8,2,3,-0.9448081281650638
8,2,4,-1.0218777277850335
8,2,5,-1.1422094991196694
8,2,6,-0.8007042775558936
8,2,7,-0.3652049607027542
8,2,8,-0.7210487031588227
8,2,9,-0.012487783080887882
9,0,0,-0.47161714982921893
9,0,1,-1.7612596107461695
9,0,2,-0.028130800304277528
9,0,3,-0.9448081281650638
9,0,4,-1.0218777277850335
9,0,5,-1.1422094991196694
9,0,6,-0.8007042775558936
9,0,7,-0.3652049607027542
9,0,8,-0.7996131186524026
9,0,9,-0.012487783080887882
9,1,0,-0.47161714982921893
9,1,1,-1.7612596107461695
9,1,2,-0.028130800304277528
9,1,3,-0.9448081281650638
9,1,4,-1.0218777277850335
9,1,5,-1.1422094991196694
9,1,6,-0.8007042775558936
9,1,7,-0.3652049607027542
9,1,8,-0.7996131186524026
9,1,9,-0.012487783080887882
9,2,0,-0.47161714982921893
9,2,1,-1.7612596107461695
9,2,2,-0.028130800304277528
9,2,3,-0.9448081281650638
9,2,4,-1.0218777277850335
9,2,5,-1.1422094991196694
9,2,6,-0.8007042775558936
9,2,7,-2.085513097943209e-12
9,2,8,-0.7996131186524026
9,2,9,-0.012487783080887882
10,0,0,-0.739595377837537
10,0,1,-1.7612596107461695
10,0,2,-0.028130800304277528
10,0,3,-0.9448081281650638
10,0,4,-1.0218777277850335
10,0,5,-1.6208518434741521
10,0,6,-0.8007042775558936
10,0,7,-1.5362031007440152e-11
10,0,8,-0.7996131186524026
10,0,9,-0.012487783080887882
10,1,0,-0.739595377837537
10,1,1,-1.7612596107461695
10,1,2,-0.028130800304277528
10,1,3,-0.9448081281650638
10,1,4,-1.0218777277850335
10,1,5,-1.6208518434741521
10,1,6,-0.8007042775558936
10,1,7,-1.5362031007440152e-11
10,1,8,-0.7996131186524026
10,1,9,-0.012487783080887882
10,2,0,-0.739595377837537
10,2,1,-1.7612596107461695
10,2,2,-0.028130800304277528
10,2,3,-0.9448081281650638
10,2,4,-6.678161358589379e-10
10,2,5,-1.6208518434741521
10,2,6,-0.8007042775558936
10,2,7,-1.5362031007440152e-11
10,2,8,-0.7996131186524026
10,2,9,-0.012487783080887882
11,0,0,-0.739595377837537
11,0,1,-1.7612596107461695
11,0,2,-0.028130800304277528
11,0,3,-0.9448081281650638
11,0,4,-4.838493001819539e-07
11,0,5,-1.744114095139659
11,0,6,-0.8007042775558936
11,0,7,-0.2806881786061494
11,0,8,-0.9965966061743975
11,0,9,-0.24108159819402353
11,1,0,-0.739595377837537
11,1,1,-1.7612596107461695
11,1,2,-0.028130800304277528
11,1,3,-0.9448081281650638
11,1,4,-4.838493001819539e-07
11,1,5,-1.744114095139659
11,1,6,-0.8007042775558936
11,1,7,-0.2806881786061494
11,1,8,-0.9965966061743975
11,1,9,-0.24108159819402353
11,2,0,-0.739595377837537
11,2,1,-1.7612596107461695
11,2,2,-0.028130800304277528
11,2,3,-4.559518627037336e-05
11,2,4,-4.838493001819539e-07
11,2,5,-1.744114095139659
11,2,6,-0.8007042775558936
11,2,7,-0.2806881786061494
11,2,8,-0.9965966061743975
11,2,9,-0.24108159819402353
12,0,0,-0.739595377837537
12,0,1,-1.7612596107461695
12,0,2,-0.41340544612005
12,0,3,-0.5119920181197466
12,0,4,-1.5396601360812983e-05
12,0,5,-1.744114095139659
12,0,6,-0.8007042775558936
12,0,7,-0.7691925975248007
12,0,8,-0.9965966061743975
12,0,9,-0.25914902435616133
12,1,0,-0.739595377837537
12,1,1,-1.7612596107461695
12,1,2,-0.41340544612005
12,1,3,-0.5119920181197466
12,1,4,-1.5396601360812983e-05
12,1,5,-1.744114095139659
12,1,6,-0.8007042775558936
12,1,7,-0.7691925975248007
12,1,8,-0.9965966061743975
12,1,9,-0.25914902435616133
12,2,0,-0.739595377837537
12,2,1,-1.7612596107461695
12,2,2,-0.41340544612005
12,2,3,-0.5119920181197466
12,2,4,-1.5396601360812983e-05
12,2,5,-1.744114095139659
12,2,6,-0.8007042775558936
12,2,7,-0.7691925975248007
12,2,8,-0.9965966061743975
12,2,9,-0.25914902435616133
13,0,0,-0.739595377837537
13,0,1,-1.7612596107461695
13,0,2,-0.7649762221273212
13,0,3,-0.5119920181197466
13,0,4,-0.45267663581064205
13,0,5,-1.744114095139659
13,0,6,-0.8007042775558936
13,0,7,-1.0159922845008875
13,0,8,-1.7255132564159272
13,0,9,-0.5733714512374943
13,1,0,-0.739595377837537
13,1,1,-1.7612596107461695
13,1,2,-0.7649762221273212
13,1,3,-0.5119920181197466
13,1,4,-0.45267663581064205
13,1,5,-1.744114095139659
13,1,6,-0.8007042775558936
13,1,7,-1.0159922845008875
13,1,8,-1.7255132564159272
13,1,9,-0.5733714512374943
13,2,0,-0.739595377837537
13,2,1,-1.7612596107461695
13,2,2,-0.7649762221273212
13,2,3,-0.5119920181197466
13,2,4,-0.45267663581064205
13,2,5,-1.744114095139659
13,2,6,-0.18789788744142422
13,2,7,-1.0159922845008875
13,2,8,-1.7255132564159272
13,2,9,-0.5733714512374943
14,0,0,-0.9153755691312211
14,0,1,-1.7612596107461695
14,0,2,-0.7649762221273212
14,0,3,-0.7202253237949585
14,0,4,-0.45267663581064205
14,0,5,-1.744114095139659
14,0,6,-0.18789788744142422
14,0,7,-1.0159922845008875
14,0,8,-1.7255132564159272
14,0,9,-0.5733714512374943
14,1,0,-0.9153755691312211
14,1,1,-1.7612596107461695
14,1,2,-0.7649762221273212
14,1,3,-0.7202253237949585
14,1,4,-0.45267663581064205
14,1,5,-1.744114095139659
14,1,6,-0.18789788744142422
14,1,7,-1.0159922845008875
14,1,8,-1.7255132564159272
14,1,9,-0.5733714512374943
14,2,0,-0.9153755691312211
14,2,1,-5.632586279314455e-20
14,2,2,-0.7649762221273212
14,2,3,-0.7202253237949585
14,2,4,-0.45267663581064205
14,2,5,-1.744114095139659
14,2,6,-0.18789788744142422
14,2,7,-1.0159922845008875
14,2,8,-1.7255132564159272
14,2,9,-0.5733714512374943
15,0,0,-0.9153755691312211
15,0,1,-7.880358557451897e-10
15,0,2,-0.7649762221273212
15,0,3,-0.7202253237949585
15,0,4,-0.45267663581064205
15,0,5,-1.744114095139659
15,0,6,-0.22803949431255283
15,0,7,-1.6178237475773138
15,0,8,-1.7515267103814351
15,0,9,-0.5733714512374943
15,1,0,-0.9153755691312211
15,1,1,-7.880358557451897e-10
15,1,2,-0.7649762221273212
15,1,3,-0.7202253237949585
15,1,4,-0.45267663581064205
15,1,5,-1.744114095139659
15,1,6,-0.22803949431255283
15,1,7,-1.6178237475773138
15,1,8,-1.7515267103814351
15,1,9,-0.5733714512374943
