"Iteration","Best","Average"
0,1.5049411232513,10.199242728199
1,1.47828283363216,4.21688114905864
2,1.11139535859713,2.35056639982754
3,1.1059927631613,1.54794368955293
4,1.08812088778968,1.26980100010099
5,1.06184409964261,1.12294507853279
6,1.05371940667041,1.09019206613071
7,1.0339631907345,1.05956128037451
8,1.01225896811657,1.03679137489694
9,1.0017391606795,1.02150243737155
10,0.978968460911662,1.00496928343267
11,0.958790528328266,0.981120175810389
12,0.941192460624396,0.966533427271089
13,0.919964815563029,0.94595926805721
14,0.910297422703118,0.932582623184772
15,0.898109086647165,0.917854601039401
16,0.887475001252276,0.899760349214783
17,0.870899962111762,0.884256688557976
18,0.855331292881288,0.869842858435742
19,0.840822702066829,0.859805235887474
20,0.829982135874746,0.849639918639054
21,0.822750269855129,0.837268605875962
22,0.811257453563681,0.831211944846078
23,0.803091652904702,0.819633330380307
24,0.776297266062147,0.806282712568307
25,0.749544324023949,0.77991834941728
26,0.739591599481827,0.764499015278664
27,0.722586784024983,0.743843960166362
28,0.712307268532935,0.730540072654379
29,0.696673082203014,0.721208817992086
30,0.689529989345121,0.706862595625724
31,0.676734654524361,0.693448907248889
32,0.664085600587332,0.679702893344929
33,0.649358936932527,0.669030959088919
34,0.63197853906827,0.651938134796595
35,0.614669338083343,0.638524891421385
36,0.605318369103815,0.624598324459003
37,0.594040308922381,0.613196572325347
38,0.583540422807491,0.59875331326093
39,0.575548005495103,0.587433228274535
40,0.567487874669381,0.581795956578804
41,0.557442582065217,0.57443505395964
42,0.540665247105669,0.560089174708673
43,0.532469430153572,0.552327122782248
44,0.523054592890202,0.539023126010587
45,0.516561820965294,0.532369066040956
46,0.498964292102007,0.518230465615365
47,0.489121331182888,0.508686819543483
48,0.471409209709606,0.49651211160347
49,0.458113254112608,0.482884340194888
50,0.448388239373808,0.469825291654198
51,0.43870473920568,0.457432095807398
52,0.425558468795384,0.444952064312152
53,0.421854123255734,0.437013174806047
54,0.408644813636432,0.425068912769353
55,0.394743046220931,0.412053466582363
56,0.388448010144774,0.401517442011774
57,0.370124849638449,0.391622543582625
58,0.362513219934059,0.375644016047416
59,0.35582171022001,0.367688310411134
