"Iteration","Best","Average"
0,0.110481016857886,15.2705696171095
1,0.0213693096302028,16.4928844417867
2,0.0213693096302028,10.2069049557647
3,0.0493027166043129,5.74249797001232
4,0.099854311579457,2.96827465602022
5,0.0215634194017415,1.75273048852419
6,7.77707316742482e-06,0.99877911188028
7,0.00239724331419232,0.554301128280174
8,0.000867884574581059,0.318194995997649
9,0.00020718619235468,0.183202207005633
10,0.00020718619235468,0.117719847597783
11,0.000471276628905854,0.075158536242832
12,0.001811860805027,0.0500398105961999
13,0.000230183641012262,0.0383319571964648
14,4.73876323514296e-05,0.0276894953686909
15,4.73876323514296e-05,0.0176964442475739
16,2.30387740574071e-05,0.0129472487242571
17,2.30387740574071e-05,0.0114320910394053
18,0.000180732419990559,0.00793262177412797
19,0.000203746736900351,0.00675664698423897
20,4.17924504709737e-05,0.00736135396868632
21,4.17924504709737e-05,0.00708743070374706
22,0.000120854421634477,0.00547267475346801
23,0.000290189305565535,0.0049279405848205
24,0.000291222031380151,0.00537977340773166
25,0.000291222031380151,0.00810418897223818
26,0.000292069656173672,0.00955967943358868
27,0.000292069656173672,0.0104013670033728
28,0.000209467029887844,0.00944668020586591
29,0.000209467029887844,0.0036800293611353
30,0.000188543208728207,0.00308417182646973
31,0.000188543208728207,0.00348490416928594
32,0.000196345573807683,0.00396590810673448
33,6.7085885452041e-05,0.00359148252573826
34,0.000115034130992185,0.00229455943644677
35,0.000120685098728302,0.00215228322882371
36,0.000211236630283873,0.0016798041005438
37,0.000210140627916766,0.00160691060863596
38,0.000210140627916766,0.0018737899334562
39,0.000206592438938853,0.00173619144653421
40,0.000206592438938853,0.00185823428822166
41,0.000221879752467369,0.00201776342963096
42,0.00017074394569846,0.00215654429153725
43,0.000100350448569947,0.00210089247577633
44,3.61614786660062e-05,0.00195611148113808
45,2.50937239557908e-05,0.00189223035865146
46,1.64394764042087e-05,0.00114716775559163
47,1.54894169421994e-05,0.00129769808471687
48,1.35124104562008e-05,0.00106081643745753
49,1.18231757971916e-05,0.000969572443499506
50,8.93167708384642e-06,0.00103981779974877
51,8.25528246508195e-07,0.000986372491759888
52,8.25528246508195e-07,0.000944483207014327
53,1.40491943147585e-06,0.000669772866104985
54,2.94326949398176e-07,0.000610381860004535
55,4.72132969125604e-06,0.000650412732084847
56,8.38104779172898e-06,0.000653119226381342
57,5.14355231128814e-06,0.000628146563975977
58,1.23271617396532e-05,0.000569036385734358
59,1.39376646713384e-05,0.000491330502460828
