"Iteration","Best","Average"
0,0.0189256557195026,9.5306219020249
1,0.00157181324820483,6.38781815445327
2,0.00157181324820483,4.26927310483103
3,0.00157181324820483,2.9700914010121
4,0.0152854570751622,3.27481612338618
5,0.0110012228068512,3.10425651638248
6,0.00331100456440321,3.55428840536131
7,0.00331100456440321,3.66249568501141
8,0.00237407547154299,3.20550556571387
9,0.000151062615239212,2.72844790885816
10,0.000143118580845533,3.0138253890889
11,0.000143118580845533,3.43782697576543
12,0.000396364111915206,3.87089725533756
13,0.000396364111915206,4.87764115482062
14,0.000396364111915206,5.10192364330664
15,9.03830106540977e-05,6.7657925561167
16,3.55596721481992e-05,7.2339515191554
17,3.55596721481992e-05,6.59262027150836
18,0.00359129687342424,6.49675636517059
19,0.000567070559585279,7.47543677784398
20,0.000567070559585279,8.09623691473884
21,0.0108420619158734,7.56009974495154
22,0.0103001708107036,6.94615120191193
23,0.0064267826483075,6.77945812176004
24,0.0091417627402085,7.29767852179463
25,0.0149467743403392,6.91029744638405
26,0.0149467743403392,5.13601173825778
27,0.00157389943780905,4.77769685515509
28,0.00113006457639188,5.97634929914094
29,0.00109730132564465,7.5171373342499
30,9.28722814473788e-05,7.36438388168663
31,0.00109730132564465,7.41831351095055
32,0.00946510420519709,5.73421803718404
33,0.00735622965679578,5.15701767641018
34,0.00735622965679578,5.0782150141662
35,0.00526200505573261,5.28908595890659
36,0.00526200505573261,5.61409608606853
37,0.000585119463910348,6.57554128473175
38,0.000120326925787134,7.30774167880515
39,0.000120326925787134,7.41531425933808
40,0.000120326925787134,8.26570888612464
41,0.00242853468490488,6.62507864264503
42,0.0100764069710518,6.32594593650469
43,0.037322709676904,7.74340817637467
44,0.037322709676904,5.77161675738036
45,0.0340749880953459,5.22827198735107
46,0.000433162368791364,5.26857237930584
47,0.000433162368791364,4.57254189612791
48,0.000145306871879233,4.80000861206853
49,0.000145306871879233,5.83729985195581
50,0.000332860674081902,5.89089581914966
51,0.000332860674081902,5.69017200400671
52,0.000332860674081902,5.05799031315409
53,0.000332860674081902,5.81249572305524
54,0.00203878647377194,6.41384357043027
55,0.00203878647377194,5.64896609872243
56,0.000996036064671797,3.73301490251406
57,0.000663974711841845,4.51964335374411
58,0.000663974711841845,5.83226195837955
59,0.00198127938332848,5.79084260112812
