Iteration,Phase,Id,X,Y
2,1,5,564.3263528835023,351.551320159308
2,1,6,441.25150336612336,0.0
2,1,7,462.425178524043,0.0
2,1,8,289.3840364296645,57.790688343327034
2,1,9,387.2759461186751,330.02799850105976
2,2,0,88.49519223243632,288.7980363481815
2,2,1,0.0,231.0320099992506
2,2,2,395.58959283404056,539.449734068135
2,2,3,287.18944264028414,71.11512909911464
2,2,4,51.28935291888619,519.7039314128739
2,2,5,564.3263528835023,351.551320159308
2,2,6,441.25150336612336,0.0
2,2,7,462.425178524043,0.0
2,2,8,289.3840364296645,57.790688343327034
2,2,9,387.2759461186751,330.02799850105976
3,0,0,88.49519223243632,288.7980363481815
3,0,1,126.21386042097808,291.3418229211421
3,0,2,395.58959283404056,539.449734068135
3,0,3,288.88579963236884,58.30414482491404
3,0,4,51.28935291888619,519.7039314128739
3,0,5,600.0,340.93879252510186
3,0,6,441.25150336612336,0.0
3,0,7,462.425178524043,0.0
3,0,8,289.3840364296645,57.790688343327034
3,0,9,387.2759461186751,330.02799850105976
3,1,0,88.49519223243632,288.7980363481815
3,1,1,126.21386042097808,291.3418229211421
3,1,2,395.58959283404056,539.449734068135
3,1,3,288.88579963236884,58.30414482491404
3,1,4,51.28935291888619,519.7039314128739
3,1,5,600.0,340.93879252510186
3,1,6,441.25150336612336,0.0
3,1,7,462.425178524043,0.0
3,1,8,289.3840364296645,57.790688343327034
3,1,9,387.2759461186751,330.02799850105976
3,2,0,88.49519223243632,288.7980363481815
3,2,1,126.21386042097808,291.3418229211421
3,2,2,395.58959283404056,539.449734068135
3,2,3,288.88579963236884,58.30414482491404
3,2,4,51.28935291888619,519.7039314128739
3,2,5,600.0,340.93879252510186
3,2,6,281.97306022782965,306.07366346810136
3,2,7,462.425178524043,0.0
3,2,8,289.3840364296645,57.790688343327034
3,2,9,387.2759461186751,330.02799850105976
4,0,0,88.49519223243632,288.7980363481815
4,0,1,126.21386042097808,291.3418229211421
4,0,2,395.58959283404056,539.449734068135
4,0,3,288.88579963236884,58.30414482491404
4,0,4,51.28935291888619,519.7039314128739
4,0,5,600.0,340.93879252510186
4,0,6,281.97306022782965,306.07366346810136
4,0,7,462.425178524043,0.0
4,0,8,289.3840364296645,57.790688343327034
4,0,9,437.0488208862284,316.0655269103581
4,1,0,88.49519223243632,288.7980363481815
4,1,1,126.21386042097808,291.3418229211421
4,1,2,395.58959283404056,539.449734068135
4,1,3,288.88579963236884,58.30414482491404
4,1,4,51.28935291888619,519.7039314128739
4,1,5,600.0,340.93879252510186
4,1,6,281.97306022782965,306.07366346810136
4,1,7,462.425178524043,0.0
4,1,8,289.3840364296645,57.790688343327034
4,1,9,437.0488208862284,316.0655269103581
4,2,0,88.49519223243632,288.7980363481815
4,2,1,126.21386042097808,291.3418229211421
4,2,2,431.76128371512135,268.07885491127286
4,2,3,288.88579963236884,58.30414482491404
4,2,4,479.8199037343485,217.85167452452484
4,2,5,600.0,340.93879252510186
4,2,6,281.97306022782965,306.07366346810136
4,2,7,462.425178524043,0.0
4,2,8,226.45893943854279,364.3338390203027
4,2,9,437.0488208862284,316.0655269103581
5,0,0,88.49519223243632,288.7980363481815
5,0,1,126.21386042097808,291.3418229211421
5,0,2,431.76128371512135,268.07885491127286
5,0,3,288.88579963236884,58.30414482491404
5,0,4,446.4801122839781,170.53789134797233
5,0,5,600.0,340.93879252510186
5,0,6,281.97306022782965,306.07366346810136
5,0,7,462.425178524043,0.0
5,0,8,202.1419725811521,311.39484005816314
5,0,9,437.0488208862284,316.0655269103581
5,1,0,88.49519223243632,288.7980363481815
5,1,1,126.21386042097808,291.3418229211421
5,1,2,431.76128371512135,268.07885491127286
5,1,3,288.88579963236884,58.30414482491404
5,1,4,446.4801122839781,170.53789134797233
5,1,5,600.0,340.93879252510186
5,1,6,281.97306022782965,306.07366346810136
5,1,7,462.425178524043,0.0
5,1,8,202.1419725811521,311.39484005816314
5,1,9,437.0488208862284,316.0655269103581
5,2,0,20.767733225910344,261.3503009345432
5,2,1,126.21386042097808,291.3418229211421
5,2,2,431.76128371512135,268.07885491127286
5,2,3,288.88579963236884,58.30414482491404
5,2,4,446.4801122839781,170.53789134797233
5,2,5,600.0,340.93879252510186
5,2,6,281.97306022782965,306.07366346810136
5,2,7,462.425178524043,0.0
5,2,8,202.1419725811521,311.39484005816314
5,2,9,437.0488208862284,316.0655269103581
6,0,0,20.767733225910344,261.3503009345432
6,0,1,126.21386042097808,291.3418229211421
6,0,2,426.68988624063377,281.5670274793223
6,0,3,352.0232158922648,82.91580607617932
6,0,4,446.4801122839781,170.53789134797233
6,0,5,296.28163697386043,317.74395716331776
6,0,6,379.0222684453137,311.03464996561854
6,0,7,458.33768215962334,1.3947228133972418
6,0,8,202.1419725811521,311.39484005816314
6,0,9,437.0488208862284,316.0655269103581
6,1,0,20.767733225910344,261.3503009345432
6,1,1,126.21386042097808,291.3418229211421
6,1,2,426.68988624063377,281.5670274793223
6,1,3,352.0232158922648,82.91580607617932
6,1,4,446.4801122839781,170.53789134797233
6,1,5,296.28163697386043,317.74395716331776
6,1,6,379.0222684453137,311.03464996561854
6,1,7,458.33768215962334,1.3947228133972418
6,1,8,202.1419725811521,311.39484005816314
6,1,9,437.0488208862284,316.0655269103581
6,2,0,20.767733225910344,261.3503009345432
6,2,1,126.21386042097808,291.3418229211421
6,2,2,426.68988624063377,281.5670274793223
6,2,3,352.0232158922648,82.91580607617932
6,2,4,446.4801122839781,170.53789134797233
6,2,5,296.28163697386043,317.74395716331776
6,2,6,379.0222684453137,311.03464996561854
6,2,7,458.33768215962334,1.3947228133972418
6,2,8,202.1419725811521,311.39484005816314
6,2,9,437.0488208862284,316.0655269103581
7,0,0,20.767733225910344,261.3503009345432
7,0,1,126.21386042097808,291.3418229211421
7,0,2,437.8937438982654,282.2650059401733
7,0,3,352.0232158922648,82.91580607617932
7,0,4,446.4801122839781,170.53789134797233
7,0,5,254.05851629626142,316.0949726027603
7,0,6,379.0222684453137,311.03464996561854
7,0,7,458.33768215962334,1.3947228133972418
7,0,8,117.03768072238469,314.389017121179
7,0,9,437.46188321177,312.4185476845504
7,1,0,20.767733225910344,261.3503009345432
7,1,1,126.21386042097808,291.3418229211421
7,1,2,437.8937438982654,282.2650059401733
7,1,3,352.0232158922648,82.91580607617932
7,1,4,446.4801122839781,170.53789134797233
7,1,5,254.05851629626142,316.0949726027603
7,1,6,379.0222684453137,311.03464996561854
7,1,7,458.33768215962334,1.3947228133972418
7,1,8,117.03768072238469,314.389017121179
7,1,9,437.46188321177,312.4185476845504
7,2,0,20.767733225910344,261.3503009345432
7,2,1,126.21386042097808,291.3418229211421
7,2,2,437.8937438982654,282.2650059401733
7,2,3,352.0232158922648,82.91580607617932
7,2,4,446.4801122839781,170.53789134797233
7,2,5,254.05851629626142,316.0949726027603
7,2,6,379.0222684453137,311.03464996561854
7,2,7,458.33768215962334,1.3947228133972418
7,2,8,117.03768072238469,314.389017121179
7,2,9,437.46188321177,312.4185476845504
8,0,0,20.767733225910344,261.3503009345432
8,0,1,126.21386042097808,291.3418229211421
8,0,2,444.90440989437616,315.5128587054165
8,0,3,352.0232158922648,82.91580607617932
8,0,4,446.4801122839781,170.53789134797233
8,0,5,254.05851629626142,316.0949726027603
8,0,6,379.0222684453137,311.03464996561854
8,0,7,458.33768215962334,1.3947228133972418
8,0,8,117.03768072238469,314.389017121179
8,0,9,437.46188321177,312.4185476845504
8,1,0,20.767733225910344,261.3503009345432
8,1,1,126.21386042097808,291.3418229211421
8,1,2,444.90440989437616,315.5128587054165
8,1,3,352.0232158922648,82.91580607617932
8,1,4,446.4801122839781,170.53789134797233
8,1,5,254.05851629626142,316.0949726027603
8,1,6,379.0222684453137,311.03464996561854
8,1,7,458.33768215962334,1.3947228133972418
8,1,8,117.03768072238469,314.389017121179
8,1,9,437.46188321177,312.4185476845504
8,2,0,20.767733225910344,261.3503009345432
8,2,1,206.6577872800317,551.3648515918564
8,2,2,444.90440989437616,315.5128587054165
8,2,3,352.0232158922648,82.91580607617932
8,2,4,446.4801122839781,170.53789134797233
8,2,5,254.05851629626142,316.0949726027603
8,2,6,379.0222684453137,311.03464996561854
8,2,7,458.33768215962334,1.3947228133972418
8,2,8,117.03768072238469,314.389017121179
8,2,9,437.46188321177,312.4185476845504
9,0,0,20.767733225910344,261.3503009345432
9,0,1,206.6577872800317,551.3648515918564
9,0,2,444.90440989437616,315.5128587054165
9,0,3,352.0232158922648,82.91580607617932
9,0,4,446.4801122839781,170.53789134797233
9,0,5,254.05851629626142,316.0949726027603
9,0,6,379.0222684453137,311.03464996561854
9,0,7,458.33768215962334,1.3947228133972418
9,0,8,369.1032520588843,314.2298348065955
9,0,9,437.46188321177,312.4185476845504
9,1,0,20.767733225910344,261.3503009345432
9,1,1,206.6577872800317,551.3648515918564
9,1,2,444.90440989437616,315.5128587054165
9,1,3,352.0232158922648,82.91580607617932
9,1,4,446.4801122839781,170.53789134797233
9,1,5,254.05851629626142,316.0949726027603
9,1,6,379.0222684453137,311.03464996561854
9,1,7,458.33768215962334,1.3947228133972418
9,1,8,369.1032520588843,314.2298348065955
9,1,9,437.46188321177,312.4185476845504
9,2,0,20.767733225910344,261.3503009345432
9,2,1,206.6577872800317,551.3648515918564
9,2,2,444.90440989437616,315.5128587054165
9,2,3,352.0232158922648,82.91580607617932
9,2,4,446.4801122839781,170.53789134797233
9,2,5,254.05851629626142,316.0949726027603
9,2,6,379.0222684453137,311.03464996561854
9,2,7,458.33768215962334,1.3947228133972418
9,2,8,369.1032520588843,314.2298348065955
9,2,9,437.46188321177,312.4185476845504
